

*******************************************************************************
Ephemeris / WWW_USER Thu Feb 10 06:41:12 2022 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Voyager 2 (spacecraft) (-32)    {source: Voyager_2}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1977-Aug-21 00:00:00.0000 TDB
Stop  time      : A.D. 1997-Aug-22 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2443985.500000000, A.D. 1979-Apr-22 00:00:00.0000, -5.174424914768418E+08,  5.378671181438768E+08,  1.486188720933926E+07,
2443986.500000000, A.D. 1979-Apr-23 00:00:00.0000, -5.183546805248253E+08,  5.378564980825331E+08,  1.481695416707423E+07,
2443987.500000000, A.D. 1979-Apr-24 00:00:00.0000, -5.192656696235868E+08,  5.378448875089517E+08,  1.477195852156490E+07,
2443988.500000000, A.D. 1979-Apr-25 00:00:00.0000, -5.201754604736479E+08,  5.378322965246867E+08,  1.472689980146521E+07,
2443989.500000000, A.D. 1979-Apr-26 00:00:00.0000, -5.210840548077163E+08,  5.378187354746867E+08,  1.468177751014549E+07,
2443990.500000000, A.D. 1979-Apr-27 00:00:00.0000, -5.219914543926209E+08,  5.378042149603939E+08,  1.463659112447253E+07,
2443991.500000000, A.D. 1979-Apr-28 00:00:00.0000, -5.228976610313805E+08,  5.377887458536808E+08,  1.459134009351146E+07,
2443992.500000000, A.D. 1979-Apr-29 00:00:00.0000, -5.238026765654176E+08,  5.377723393116955E+08,  1.454602383714172E+07,
2443993.500000000, A.D. 1979-Apr-30 00:00:00.0000, -5.247065028769349E+08,  5.377550067926835E+08,  1.450064174458221E+07,
2443994.500000000, A.D. 1979-May-01 00:00:00.0000, -5.256091418914719E+08,  5.377367600728718E+08,  1.445519317281789E+07,
2443995.500000000, A.D. 1979-May-02 00:00:00.0000, -5.265105955806568E+08,  5.377176112644985E+08,  1.440967744492051E+07,
2443996.500000000, A.D. 1979-May-03 00:00:00.0000, -5.274108659651705E+08,  5.376975728350856E+08,  1.436409384825325E+07,
2443997.500000000, A.D. 1979-May-04 00:00:00.0000, -5.283099551179428E+08,  5.376766576280587E+08,  1.431844163255101E+07,
2443998.500000000, A.D. 1979-May-05 00:00:00.0000, -5.292078651675985E+08,  5.376548788848273E+08,  1.427272000786158E+07,
2443999.500000000, A.D. 1979-May-06 00:00:00.0000, -5.301045983021819E+08,  5.376322502684518E+08,  1.422692814234805E+07,
2444000.500000000, A.D. 1979-May-07 00:00:00.0000, -5.310001567732036E+08,  5.376087858890604E+08,  1.418106515992230E+07,
2444001.500000000, A.D. 1979-May-08 00:00:00.0000, -5.318945428999897E+08,  5.375845003312058E+08,  1.413513013769552E+07,
2444002.500000000, A.D. 1979-May-09 00:00:00.0000, -5.327877590743362E+08,  5.375594086831880E+08,  1.408912210325801E+07,
2444003.500000000, A.D. 1979-May-10 00:00:00.0000, -5.336798077656707E+08,  5.375335265685347E+08,  1.404304003176397E+07,
2444004.500000000, A.D. 1979-May-11 00:00:00.0000, -5.345706915267069E+08,  5.375068701801085E+08,  1.399688284276068E+07,
2444005.500000000, A.D. 1979-May-12 00:00:00.0000, -5.354604129995083E+08,  5.374794563169709E+08,  1.395064939675996E+07,
2444006.500000000, A.D. 1979-May-13 00:00:00.0000, -5.363489749220605E+08,  5.374513024240465E+08,  1.390433849156910E+07,
2444007.500000000, A.D. 1979-May-14 00:00:00.0000, -5.372363801355850E+08,  5.374224266350901E+08,  1.385794885831028E+07,
2444008.500000000, A.D. 1979-May-15 00:00:00.0000, -5.381226315924679E+08,  5.373928478194166E+08,  1.381147915708047E+07,
2444009.500000000, A.D. 1979-May-16 00:00:00.0000, -5.390077323647869E+08,  5.373625856324656E+08,  1.376492797227716E+07,
2444010.500000000, A.D. 1979-May-17 00:00:00.0000, -5.398916856537886E+08,  5.373316605705092E+08,  1.371829380756050E+07,
2444011.500000000, A.D. 1979-May-18 00:00:00.0000, -5.407744948004130E+08,  5.373000940303661E+08,  1.367157508034164E+07,
2444012.500000000, A.D. 1979-May-19 00:00:00.0000, -5.416561632967867E+08,  5.372679083745975E+08,  1.362477011575791E+07,
2444013.500000000, A.D. 1979-May-20 00:00:00.0000, -5.425366947988044E+08,  5.372351270024295E+08,  1.357787714015570E+07,
2444014.500000000, A.D. 1979-May-21 00:00:00.0000, -5.434160931402669E+08,  5.372017744273146E+08,  1.353089427395505E+07,
2444015.500000000, A.D. 1979-May-22 00:00:00.0000, -5.442943623484663E+08,  5.371678763621719E+08,  1.348381952379858E+07,
2444016.500000000, A.D. 1979-May-23 00:00:00.0000, -5.451715066612015E+08,  5.371334598128774E+08,  1.343665077394930E+07,
2444017.500000000, A.D. 1979-May-24 00:00:00.0000, -5.460475305457565E+08,  5.370985531804736E+08,  1.338938577695706E+07,
2444018.500000000, A.D. 1979-May-25 00:00:00.0000, -5.469224387203108E+08,  5.370631863739815E+08,  1.334202214332986E+07,
2444019.500000000, A.D. 1979-May-26 00:00:00.0000, -5.477962361776791E+08,  5.370273909350902E+08,  1.329455733012223E+07,
2444020.500000000, A.D. 1979-May-27 00:00:00.0000, -5.486689282116607E+08,  5.369912001756303E+08,  1.324698862840739E+07,
2444021.500000000, A.D. 1979-May-28 00:00:00.0000, -5.495405204470110E+08,  5.369546493296928E+08,  1.319931314944610E+07,
2444022.500000000, A.D. 1979-May-29 00:00:00.0000, -5.504110188732355E+08,  5.369177757231487E+08,  1.315152780923608E+07,
2444023.500000000, A.D. 1979-May-30 00:00:00.0000, -5.512804298822633E+08,  5.368806189624351E+08,  1.310362931134272E+07,
2444024.500000000, A.D. 1979-May-31 00:00:00.0000, -5.521487603110504E+08,  5.368432211444423E+08,  1.305561412791073E+07,
2444025.500000000, A.D. 1979-Jun-01 00:00:00.0000, -5.530160174902766E+08,  5.368056270916025E+08,  1.300747847839561E+07,
2444026.500000000, A.D. 1979-Jun-02 00:00:00.0000, -5.538822092995818E+08,  5.367678846159962E+08,  1.295921830568695E+07,
2444027.500000000, A.D. 1979-Jun-03 00:00:00.0000, -5.547473442300218E+08,  5.367300448158301E+08,  1.291082924943542E+07,
2444028.500000000, A.D. 1979-Jun-04 00:00:00.0000, -5.556114314562808E+08,  5.366921624090421E+08,  1.286230661615866E+07,
2444029.500000000, A.D. 1979-Jun-05 00:00:00.0000, -5.564744809202031E+08,  5.366542961118352E+08,  1.281364534528840E+07,
2444030.500000000, A.D. 1979-Jun-06 00:00:00.0000, -5.573365034265538E+08,  5.366165090690898E+08,  1.276483997062662E+07,
2444031.500000000, A.D. 1979-Jun-07 00:00:00.0000, -5.581975107536623E+08,  5.365788693434783E+08,  1.271588457678115E+07,
2444032.500000000, A.D. 1979-Jun-08 00:00:00.0000, -5.590575157829645E+08,  5.365414504750367E+08,  1.266677274941015E+07,
2444033.500000000, A.D. 1979-Jun-09 00:00:00.0000, -5.599165326502088E+08,  5.365043321245805E+08,  1.261749751809806E+07,
2444034.500000000, A.D. 1979-Jun-10 00:00:00.0000, -5.607745769217209E+08,  5.364676008147228E+08,  1.256805129087856E+07,
2444035.500000000, A.D. 1979-Jun-11 00:00:00.0000, -5.616316658032336E+08,  5.364313507854338E+08,  1.251842577906400E+07,
2444036.500000000, A.D. 1979-Jun-12 00:00:00.0000, -5.624878183891157E+08,  5.363956849906056E+08,  1.246861190981168E+07,
2444037.500000000, A.D. 1979-Jun-13 00:00:00.0000, -5.633430559588188E+08,  5.363607162646642E+08,  1.241859972403863E+07,
2444038.500000000, A.D. 1979-Jun-14 00:00:00.0000, -5.641974023318526E+08,  5.363265686905221E+08,  1.236837825751147E+07,
2444039.500000000, A.D. 1979-Jun-15 00:00:00.0000, -5.650508842992100E+08,  5.362933792160556E+08,  1.231793540085986E+07,
2444040.500000000, A.D. 1979-Jun-16 00:00:00.0000, -5.659035321491147E+08,  5.362612995791459E+08,  1.226725773337334E+07,
2444041.500000000, A.D. 1979-Jun-17 00:00:00.0000, -5.667553803089882E+08,  5.362304986124808E+08,  1.221633032506824E+07,
2444042.500000000, A.D. 1979-Jun-18 00:00:00.0000, -5.676064681393943E+08,  5.362011650156236E+08,  1.216513650047755E+07,
2444043.500000000, A.D. 1979-Jun-19 00:00:00.0000, -5.684568409286680E+08,  5.361735107237339E+08,  1.211365755300164E+07,
2444044.500000000, A.D. 1979-Jun-20 00:00:00.0000, -5.693065511446726E+08,  5.361477750380792E+08,  1.206187239662042E+07,
2444045.500000000, A.D. 1979-Jun-21 00:00:00.0000, -5.701556600254724E+08,  5.361242297237497E+08,  1.200975713995332E+07,
2444046.500000000, A.D. 1979-Jun-22 00:00:00.0000, -5.710042396367610E+08,  5.361031853695194E+08,  1.195728455901313E+07,
2444047.500000000, A.D. 1979-Jun-23 00:00:00.0000, -5.718523755625900E+08,  5.360849994243320E+08,  1.190442343567020E+07,
2444048.500000000, A.D. 1979-Jun-24 00:00:00.0000, -5.727001704610994E+08,  5.360700864739354E+08,  1.185113771928051E+07,
2444049.500000000, A.D. 1979-Jun-25 00:00:00.0000, -5.735477488412623E+08,  5.360589315293857E+08,  1.179738545622411E+07,
2444050.500000000, A.D. 1979-Jun-26 00:00:00.0000, -5.743952636191446E+08,  5.360521074927994E+08,  1.174311739946663E+07,
2444051.500000000, A.D. 1979-Jun-27 00:00:00.0000, -5.752429052796065E+08,  5.360502985324506E+08,  1.168827517105907E+07,
2444052.500000000, A.D. 1979-Jun-28 00:00:00.0000, -5.760909149492580E+08,  5.360543319252742E+08,  1.163278880105910E+07,
2444053.500000000, A.D. 1979-Jun-29 00:00:00.0000, -5.769396035990950E+08,  5.360652223897242E+08,  1.157657336546570E+07,
2444054.500000000, A.D. 1979-Jun-30 00:00:00.0000, -5.777893811194984E+08,  5.360842354610053E+08,  1.151952428055894E+07,
2444055.500000000, A.D. 1979-Jul-01 00:00:00.0000, -5.786408018936527E+08,  5.361129808485178E+08,  1.146151054529160E+07,
2444056.500000000, A.D. 1979-Jul-02 00:00:00.0000, -5.794946392805110E+08,  5.361535546997240E+08,  1.140236478083438E+07,
2444057.500000000, A.D. 1979-Jul-03 00:00:00.0000, -5.803520140117509E+08,  5.362087657403232E+08,  1.134186803650692E+07,
2444058.500000000, A.D. 1979-Jul-04 00:00:00.0000, -5.812146301574430E+08,  5.362825141340597E+08,  1.127972564859435E+07,
2444059.500000000, A.D. 1979-Jul-05 00:00:00.0000, -5.820852452656331E+08,  5.363804680276060E+08,  1.121552729923749E+07,
2444060.500000000, A.D. 1979-Jul-06 00:00:00.0000, -5.829687152064143E+08,  5.365113745089144E+08,  1.114867824189207E+07,
2444061.500000000, A.D. 1979-Jul-07 00:00:00.0000, -5.838746970087953E+08,  5.366898879720647E+08,  1.107827966180506E+07,
2444062.500000000, A.D. 1979-Jul-08 00:00:00.0000, -5.848264392444365E+08,  5.369435707704773E+08,  1.100296604321569E+07,
2444063.500000000, A.D. 1979-Jul-09 00:00:00.0000, -5.859026232122986E+08,  5.373317716137979E+08,  1.092159963899234E+07,
2444064.500000000, A.D. 1979-Jul-10 00:00:00.0000, -5.875392953018947E+08,  5.378305463691572E+08,  1.086571044420874E+07,
2444065.500000000, A.D. 1979-Jul-11 00:00:00.0000, -5.897599479652777E+08,  5.374383601216131E+08,  1.093937716954848E+07,
2444066.500000000, A.D. 1979-Jul-12 00:00:00.0000, -5.917098075788625E+08,  5.366338140722700E+08,  1.103789978646359E+07,
2444067.500000000, A.D. 1979-Jul-13 00:00:00.0000, -5.935096097747626E+08,  5.357545957748396E+08,  1.113437591956830E+07,
2444068.500000000, A.D. 1979-Jul-14 00:00:00.0000, -5.952278610288802E+08,  5.348510304167598E+08,  1.122804840827638E+07,
2444069.500000000, A.D. 1979-Jul-15 00:00:00.0000, -5.968942743554969E+08,  5.339367084919524E+08,  1.131943494475731E+07,
2444070.500000000, A.D. 1979-Jul-16 00:00:00.0000, -5.985243462077340E+08,  5.330167357608850E+08,  1.140900924618816E+07,
2444071.500000000, A.D. 1979-Jul-17 00:00:00.0000, -6.001272374933802E+08,  5.320934121711115E+08,  1.149712516225430E+07,
2444072.500000000, A.D. 1979-Jul-18 00:00:00.0000, -6.017088481634165E+08,  5.311678975879506E+08,  1.158404366113964E+07,
2444073.500000000, A.D. 1979-Jul-19 00:00:00.0000, -6.032732197946773E+08,  5.302408224719434E+08,  1.166996046085575E+07,
2444074.500000000, A.D. 1979-Jul-20 00:00:00.0000, -6.048232524196621E+08,  5.293125473899812E+08,  1.175502552443191E+07,
2444075.500000000, A.D. 1979-Jul-21 00:00:00.0000, -6.063611036013712E+08,  5.283832855527611E+08,  1.183935615396330E+07,
2444076.500000000, A.D. 1979-Jul-22 00:00:00.0000, -6.078884257877065E+08,  5.274531654906470E+08,  1.192304583280823E+07,
2444077.500000000, A.D. 1979-Jul-23 00:00:00.0000, -6.094065149558247E+08,  5.265222651677809E+08,  1.200617029180863E+07,
2444078.500000000, A.D. 1979-Jul-24 00:00:00.0000, -6.109164078254030E+08,  5.255906314047536E+08,  1.208879176630944E+07,
2444079.500000000, A.D. 1979-Jul-25 00:00:00.0000, -6.124189477807790E+08,  5.246582914193005E+08,  1.217096205512482E+07,
2444080.500000000, A.D. 1979-Jul-26 00:00:00.0000, -6.139148308952489E+08,  5.237252599241202E+08,  1.225272475789365E+07,
2444081.500000000, A.D. 1979-Jul-27 00:00:00.0000, -6.154046388714840E+08,  5.227915435909920E+08,  1.233411693742064E+07,
2444082.500000000, A.D. 1979-Jul-28 00:00:00.0000, -6.168888631749253E+08,  5.218571439085686E+08,  1.241517037870100E+07,
2444083.500000000, A.D. 1979-Jul-29 00:00:00.0000, -6.183679230720165E+08,  5.209220590519027E+08,  1.249591255856907E+07,
2444084.500000000, A.D. 1979-Jul-30 00:00:00.0000, -6.198421793235124E+08,  5.199862851320012E+08,  1.257636739998218E+07,
2444085.500000000, A.D. 1979-Jul-31 00:00:00.0000, -6.213119447369678E+08,  5.190498170234033E+08,  1.265655586535189E+07,
2444086.500000000, A.D. 1979-Aug-01 00:00:00.0000, -6.227774924271535E+08,  5.181126489172173E+08,  1.273649643095478E+07,
2444087.500000000, A.D. 1979-Aug-02 00:00:00.0000, -6.242390623582784E+08,  5.171747746978009E+08,  1.281620546981138E+07,
2444088.500000000, A.D. 1979-Aug-03 00:00:00.0000, -6.256968665729069E+08,  5.162361881971478E+08,  1.289569756219235E+07,
2444089.500000000, A.D. 1979-Aug-04 00:00:00.0000, -6.271510934197570E+08,  5.152968833611367E+08,  1.297498575035587E+07,
2444090.500000000, A.D. 1979-Aug-05 00:00:00.0000, -6.286019110078875E+08,  5.143568543579612E+08,  1.305408174985853E+07,
2444091.500000000, A.D. 1979-Aug-06 00:00:00.0000, -6.300494700471689E+08,  5.134160956511077E+08,  1.313299612545031E+07,
2444092.500000000, A.D. 1979-Aug-07 00:00:00.0000, -6.314939061980433E+08,  5.124746020423515E+08,  1.321173843779379E+07,
2444093.500000000, A.D. 1979-Aug-08 00:00:00.0000, -6.329353420354720E+08,  5.115323686929167E+08,  1.329031736748156E+07,
2444094.500000000, A.D. 1979-Aug-09 00:00:00.0000, -6.343738887020627E+08,  5.105893911322505E+08,  1.336874082062641E+07,
2444095.500000000, A.D. 1979-Aug-10 00:00:00.0000, -6.358096473040198E+08,  5.096456652585821E+08,  1.344701601869908E+07,
2444096.500000000, A.D. 1979-Aug-11 00:00:00.0000, -6.372427100981929E+08,  5.087011873318014E+08,  1.352514957552207E+07,
2444097.500000000, A.D. 1979-Aug-12 00:00:00.0000, -6.386731615090827E+08,  5.077559539617959E+08,  1.360314756389037E+07,
2444098.500000000, A.D. 1979-Aug-13 00:00:00.0000, -6.401010790033174E+08,  5.068099620959877E+08,  1.368101557334319E+07,
2444099.500000000, A.D. 1979-Aug-14 00:00:00.0000, -6.415265338424932E+08,  5.058632090051754E+08,  1.375875876008144E+07,
2444100.500000000, A.D. 1979-Aug-15 00:00:00.0000, -6.429495917364559E+08,  5.049156922675506E+08,  1.383638189058328E+07,
2444101.500000000, A.D. 1979-Aug-16 00:00:00.0000, -6.443703134133153E+08,  5.039674097527599E+08,  1.391388937998247E+07,
2444102.500000000, A.D. 1979-Aug-17 00:00:00.0000, -6.457887551167871E+08,  5.030183596067873E+08,  1.399128532569262E+07,
2444103.500000000, A.D. 1979-Aug-18 00:00:00.0000, -6.472049690419575E+08,  5.020685402364684E+08,  1.406857353697750E+07,
2444104.500000000, A.D. 1979-Aug-19 00:00:00.0000, -6.486190037197649E+08,  5.011179502939934E+08,  1.414575756122282E+07,
2444105.500000000, A.D. 1979-Aug-20 00:00:00.0000, -6.500309043573205E+08,  5.001665886626773E+08,  1.422284070737392E+07,
2444106.500000000, A.D. 1979-Aug-21 00:00:00.0000, -6.514407131385831E+08,  4.992144544436050E+08,  1.429982606666979E+07,
2444107.500000000, A.D. 1979-Aug-22 00:00:00.0000, -6.528484694916644E+08,  4.982615469425235E+08,  1.437671653116500E+07,
2444108.500000000, A.D. 1979-Aug-23 00:00:00.0000, -6.542542103277018E+08,  4.973078656575370E+08,  1.445351481039435E+07,
2444109.500000000, A.D. 1979-Aug-24 00:00:00.0000, -6.556579702539717E+08,  4.963534102680100E+08,  1.453022344628239E+07,
2444110.500000000, A.D. 1979-Aug-25 00:00:00.0000, -6.570597817642800E+08,  4.953981806238611E+08,  1.460684482647222E+07,
2444111.500000000, A.D. 1979-Aug-26 00:00:00.0000, -6.584596754102563E+08,  4.944421767351291E+08,  1.468338119637620E+07,
2444112.500000000, A.D. 1979-Aug-27 00:00:00.0000, -6.598576799560910E+08,  4.934853987623872E+08,  1.475983467014349E+07,
2444113.500000000, A.D. 1979-Aug-28 00:00:00.0000, -6.612538225177063E+08,  4.925278470079674E+08,  1.483620724052766E+07,
2444114.500000000, A.D. 1979-Aug-29 00:00:00.0000, -6.626481286885676E+08,  4.915695219074844E+08,  1.491250078783005E+07,
2444115.500000000, A.D. 1979-Aug-30 00:00:00.0000, -6.640406226540781E+08,  4.906104240218486E+08,  1.498871708808631E+07,
2444116.500000000, A.D. 1979-Aug-31 00:00:00.0000, -6.654313272953948E+08,  4.896505540301102E+08,  1.506485782051843E+07,
2444117.500000000, A.D. 1979-Sep-01 00:00:00.0000, -6.668202642834963E+08,  4.886899127227113E+08,  1.514092457428086E+07,
2444118.500000000, A.D. 1979-Sep-02 00:00:00.0000, -6.682074541649522E+08,  4.877285009949591E+08,  1.521691885462919E+07,
2444119.500000000, A.D. 1979-Sep-03 00:00:00.0000, -6.695929164405339E+08,  4.867663198409660E+08,  1.529284208861268E+07,
2444120.500000000, A.D. 1979-Sep-04 00:00:00.0000, -6.709766696368459E+08,  4.858033703481276E+08,  1.536869563025880E+07,
2444121.500000000, A.D. 1979-Sep-05 00:00:00.0000, -6.723587313718438E+08,  4.848396536917810E+08,  1.544448076531872E+07,
2444122.500000000, A.D. 1979-Sep-06 00:00:00.0000, -6.737391184151852E+08,  4.838751711300963E+08,  1.552019871566689E+07,
2444123.500000000, A.D. 1979-Sep-07 00:00:00.0000, -6.751178467437742E+08,  4.829099239994763E+08,  1.559585064336812E+07,
2444124.500000000, A.D. 1979-Sep-08 00:00:00.0000, -6.764949315926384E+08,  4.819439137102716E+08,  1.567143765439638E+07,
2444125.500000000, A.D. 1979-Sep-09 00:00:00.0000, -6.778703875017854E+08,  4.809771417426540E+08,  1.574696080206504E+07,
2444126.500000000, A.D. 1979-Sep-10 00:00:00.0000, -6.792442283596169E+08,  4.800096096427392E+08,  1.582242109022433E+07,
2444127.500000000, A.D. 1979-Sep-11 00:00:00.0000, -6.806164674429015E+08,  4.790413190190658E+08,  1.589781947620374E+07,
2444128.500000000, A.D. 1979-Sep-12 00:00:00.0000, -6.819871174536417E+08,  4.780722715391902E+08,  1.597315687352276E+07,
2444129.500000000, A.D. 1979-Sep-13 00:00:00.0000, -6.833561905533403E+08,  4.771024689263839E+08,  1.604843415442285E+07,
2444130.500000000, A.D. 1979-Sep-14 00:00:00.0000, -6.847236983948956E+08,  4.761319129566211E+08,  1.612365215223894E+07,
2444131.500000000, A.D. 1979-Sep-15 00:00:00.0000, -6.860896521520787E+08,  4.751606054557820E+08,  1.619881166358671E+07,
2444132.500000000, A.D. 1979-Sep-16 00:00:00.0000, -6.874540625469128E+08,  4.741885482969555E+08,  1.627391345039618E+07,
2444133.500000000, A.D. 1979-Sep-17 00:00:00.0000, -6.888169398752971E+08,  4.732157433978971E+08,  1.634895824183169E+07,
2444134.500000000, A.D. 1979-Sep-18 00:00:00.0000, -6.901782940306193E+08,  4.722421927187008E+08,  1.642394673603842E+07,
2444135.500000000, A.D. 1979-Sep-19 00:00:00.0000, -6.915381345259302E+08,  4.712678982595289E+08,  1.649887960180521E+07,
2444136.500000000, A.D. 1979-Sep-20 00:00:00.0000, -6.928964705146202E+08,  4.702928620584796E+08,  1.657375748011419E+07,
2444137.500000000, A.D. 1979-Sep-21 00:00:00.0000, -6.942533108097196E+08,  4.693170861895790E+08,  1.664858098558825E+07,
2444138.500000000, A.D. 1979-Sep-22 00:00:00.0000, -6.956086639019420E+08,  4.683405727608801E+08,  1.672335070784682E+07,
2444139.500000000, A.D. 1979-Sep-23 00:00:00.0000, -6.969625379765733E+08,  4.673633239126649E+08,  1.679806721277654E+07,
2444140.500000000, A.D. 1979-Sep-24 00:00:00.0000, -6.983149409292926E+08,  4.663853418157399E+08,  1.687273104372430E+07,
2444141.500000000, A.D. 1979-Sep-25 00:00:00.0000, -6.996658803810000E+08,  4.654066286698221E+08,  1.694734272261637E+07,
2444142.500000000, A.D. 1979-Sep-26 00:00:00.0000, -7.010153636917284E+08,  4.644271867020085E+08,  1.702190275101012E+07,
2444143.500000000, A.D. 1979-Sep-27 00:00:00.0000, -7.023633979736955E+08,  4.634470181653276E+08,  1.709641161108014E+07,
2444144.500000000, A.D. 1979-Sep-28 00:00:00.0000, -7.037099901035663E+08,  4.624661253373592E+08,  1.717086976655465E+07,
2444145.500000000, A.D. 1979-Sep-29 00:00:00.0000, -7.050551467340212E+08,  4.614845105189310E+08,  1.724527766358402E+07,
2444146.500000000, A.D. 1979-Sep-30 00:00:00.0000, -7.063988743046070E+08,  4.605021760328724E+08,  1.731963573157266E+07,
2444147.500000000, A.D. 1979-Oct-01 00:00:00.0000, -7.077411790519698E+08,  4.595191242228321E+08,  1.739394438395706E+07,
2444148.500000000, A.D. 1979-Oct-02 00:00:00.0000, -7.090820670194832E+08,  4.585353574521613E+08,  1.746820401893845E+07,
2444149.500000000, A.D. 1979-Oct-03 00:00:00.0000, -7.104215440663457E+08,  4.575508781028427E+08,  1.754241502017808E+07,
2444150.500000000, A.D. 1979-Oct-04 00:00:00.0000, -7.117596158761677E+08,  4.565656885744721E+08,  1.761657775745395E+07,
2444151.500000000, A.D. 1979-Oct-05 00:00:00.0000, -7.130962879650772E+08,  4.555797912832885E+08,  1.769069258728161E+07,
2444152.500000000, A.D. 1979-Oct-06 00:00:00.0000, -7.144315656893727E+08,  4.545931886612528E+08,  1.776475985350001E+07,
2444153.500000000, A.D. 1979-Oct-07 00:00:00.0000, -7.157654542527608E+08,  4.536058831551678E+08,  1.783877988782752E+07,
2444154.500000000, A.D. 1979-Oct-08 00:00:00.0000, -7.170979587132057E+08,  4.526178772258394E+08,  1.791275301038793E+07,
2444155.500000000, A.D. 1979-Oct-09 00:00:00.0000, -7.184290839894143E+08,  4.516291733472757E+08,  1.798667953020969E+07,
2444156.500000000, A.D. 1979-Oct-10 00:00:00.0000, -7.197588348669821E+08,  4.506397740059218E+08,  1.806055974569917E+07,
2444157.500000000, A.D. 1979-Oct-11 00:00:00.0000, -7.210872160042154E+08,  4.496496816999293E+08,  1.813439394509026E+07,
2444158.500000000, A.D. 1979-Oct-12 00:00:00.0000, -7.224142319376544E+08,  4.486588989384577E+08,  1.820818240687102E+07,
2444159.500000000, A.D. 1979-Oct-13 00:00:00.0000, -7.237398870873088E+08,  4.476674282410082E+08,  1.828192540018824E+07,
2444160.500000000, A.D. 1979-Oct-14 00:00:00.0000, -7.250641857616303E+08,  4.466752721367865E+08,  1.835562318523261E+07,
2444161.500000000, A.D. 1979-Oct-15 00:00:00.0000, -7.263871321622331E+08,  4.456824331640921E+08,  1.842927601360446E+07,
2444162.500000000, A.D. 1979-Oct-16 00:00:00.0000, -7.277087303883816E+08,  4.446889138697352E+08,  1.850288412866244E+07,
2444163.500000000, A.D. 1979-Oct-17 00:00:00.0000, -7.290289844412581E+08,  4.436947168084774E+08,  1.857644776585463E+07,
2444164.500000000, A.D. 1979-Oct-18 00:00:00.0000, -7.303478982280221E+08,  4.426998445424948E+08,  1.864996715303507E+07,
2444165.500000000, A.D. 1979-Oct-19 00:00:00.0000, -7.316654755656750E+08,  4.417042996408648E+08,  1.872344251076460E+07,
2444166.500000000, A.D. 1979-Oct-20 00:00:00.0000, -7.329817201847379E+08,  4.407080846790743E+08,  1.879687405259773E+07,
2444167.500000000, A.D. 1979-Oct-21 00:00:00.0000, -7.342966357327527E+08,  4.397112022385471E+08,  1.887026198535648E+07,
2444168.500000000, A.D. 1979-Oct-22 00:00:00.0000, -7.356102257776191E+08,  4.387136549061918E+08,  1.894360650939077E+07,
2444169.500000000, A.D. 1979-Oct-23 00:00:00.0000, -7.369224938107740E+08,  4.377154452739689E+08,  1.901690781882733E+07,
2444170.500000000, A.D. 1979-Oct-24 00:00:00.0000, -7.382334432502238E+08,  4.367165759384731E+08,  1.909016610180765E+07,
2444171.500000000, A.D. 1979-Oct-25 00:00:00.0000, -7.395430774434420E+08,  4.357170495005328E+08,  1.916338154071516E+07,
2444172.500000000, A.D. 1979-Oct-26 00:00:00.0000, -7.408513996701360E+08,  4.347168685648249E+08,  1.923655431239280E+07,
2444173.500000000, A.D. 1979-Oct-27 00:00:00.0000, -7.421584131451317E+08,  4.337160357405391E+08,  1.930968458995292E+07,
2444174.500000000, A.D. 1979-Oct-28 00:00:00.0000, -7.434641210198964E+08,  4.327145536362945E+08,  1.938277253532416E+07,
2444175.500000000, A.D. 1979-Oct-29 00:00:00.0000, -7.447685263864735E+08,  4.317124248681768E+08,  1.945581831367305E+07,
2444176.500000000, A.D. 1979-Oct-30 00:00:00.0000, -7.460716322787267E+08,  4.307096520524569E+08,  1.952882208111691E+07,
2444177.500000000, A.D. 1979-Oct-31 00:00:00.0000, -7.473734416748267E+08,  4.297062378076657E+08,  1.960178398947924E+07,
2444178.500000000, A.D. 1979-Nov-01 00:00:00.0000, -7.486739574993597E+08,  4.287021847542361E+08,  1.967470418632287E+07,
2444179.500000000, A.D. 1979-Nov-02 00:00:00.0000, -7.499731826253492E+08,  4.276974955141720E+08,  1.974758281502670E+07,
2444180.500000000, A.D. 1979-Nov-03 00:00:00.0000, -7.512711198761607E+08,  4.266921727107556E+08,  1.982042001488870E+07,
2444181.500000000, A.D. 1979-Nov-04 00:00:00.0000, -7.525677720273569E+08,  4.256862189682618E+08,  1.989321592124915E+07,
2444182.500000000, A.D. 1979-Nov-05 00:00:00.0000, -7.538631418084753E+08,  4.246796369116848E+08,  1.996597066562292E+07,
2444183.500000000, A.D. 1979-Nov-06 00:00:00.0000, -7.551572319047289E+08,  4.236724291664824E+08,  2.003868437583312E+07,
