0 -1.06673e+12 8.63621e+11 2.7285e+10 -6598.18 -7533.28 394.402 1.37277e+12 10022.1
86400 -1.0673e+12 8.62967e+11 2.73192e+10 -6593.18 -7536.72 394.05 1.37281e+12 10021.4
172800 -1.06787e+12 8.62316e+11 2.73532e+10 -6588.34 -7540.19 393.736 1.37284e+12 10020.8
259200 -1.06844e+12 8.61664e+11 2.73872e+10 -6583.62 -7543.55 393.378 1.37288e+12 10020.2
345600 -1.06901e+12 8.61013e+11 2.74212e+10 -6579.11 -7546.99 393.084 1.37291e+12 10019.8
432000 -1.06958e+12 8.6036e+11 2.74551e+10 -6574.73 -7550.47 392.823 1.37294e+12 10019.5
518400 -1.07015e+12 8.59708e+11 2.74891e+10 -6570.49 -7554.12 392.667 1.37298e+12 10019.5
604800 -1.07072e+12 8.59055e+11 2.7523e+10 -6566.26 -7557.97 392.617 1.37301e+12 10019.6
691200 -1.07128e+12 8.58402e+11 2.75569e+10 -6561.87 -7561.96 392.628 1.37305e+12 10019.8
777600 -1.07185e+12 8.57748e+11 2.75908e+10 -6557.5 -7566 392.664 1.37308e+12 10019.9
864000 -1.07242e+12 8.57094e+11 2.76248e+10 -6552.96 -7570.24 392.791 1.37312e+12 10020.2
950400 -1.07298e+12 8.5644e+11 2.76587e+10 -6548.21 -7574.5 392.913 1.37315e+12 10020.3
1.0368e+06 -1.07355e+12 8.55786e+11 2.76927e+10 -6543.21 -7578.77 393.01 1.37319e+12 10020.3
1.1232e+06 -1.07411e+12 8.55131e+11 2.77266e+10 -6538.02 -7582.9 393.022 1.37322e+12 10020
1.2096e+06 -1.07468e+12 8.54475e+11 2.77606e+10 -6532.71 -7586.78 392.896 1.37326e+12 10019.5
1.296e+06 -1.07524e+12 8.5382e+11 2.77945e+10 -6527.52 -7590.54 392.721 1.37329e+12 10018.9
1.3824e+06 -1.07581e+12 8.53164e+11 2.78284e+10 -6522.25 -7594.15 392.462 1.37332e+12 10018.2
1.4688e+06 -1.07637e+12 8.52507e+11 2.78623e+10 -6517.15 -7597.57 392.121 1.37336e+12 10017.5
1.5552e+06 -1.07693e+12 8.51851e+11 2.78962e+10 -6512.24 -7600.88 391.747 1.37339e+12 10016.8
