1.5431749E+08	8.2135404E+07	1.2831925E+07	-5.0506668E+00	3.5197956E+01	2.2858261E+00
1.5386705E+08	8.5168842E+07	1.3028239E+07	-5.3751553E+00	3.5019983E+01	2.2584993E+00
1.5338916E+08	8.8187442E+07	1.3222460E+07	-5.6889531E+00	3.4847518E+01	2.2346156E+00
1.5288416E+08	9.1190347E+07	1.3414358E+07	-5.9997170E+00	3.4663724E+01	2.2074904E+00
1.5235261E+08	9.4177259E+07	1.3603918E+07	-6.3036935E+00	3.4477352E+01	2.1804863E+00
1.5179508E+08	9.7147965E+07	1.3791150E+07	-6.6009424E+00	3.4288612E+01	2.1536157E+00
1.5121216E+08	1.0010227E+08	1.3976067E+07	-6.8915295E+00	3.4097708E+01	2.1268901E+00
1.5060441E+08	1.0303999E+08	1.4158681E+07	-7.1755264E+00	3.3904837E+01	2.1003204E+00
1.4997241E+08	1.0596097E+08	1.4339007E+07	-7.4530094E+00	3.3710187E+01	2.0739166E+00
1.4931672E+08	1.0886507E+08	1.4517059E+07	-7.7240598E+00	3.3513939E+01	2.0476880E+00
1.4863788E+08	1.1175214E+08	1.4692852E+07	-7.9887627E+00	3.3316267E+01	2.0216431E+00
1.4793644E+08	1.1462208E+08	1.4866404E+07	-8.2472067E+00	3.3117338E+01	1.9957900E+00
1.4721294E+08	1.1747479E+08	1.5037731E+07	-8.4994838E+00	3.2917310E+01	1.9701359E+00
1.4646790E+08	1.2031017E+08	1.5206850E+07	-8.7456887E+00	3.2716335E+01	1.9446872E+00
1.4570186E+08	1.2312815E+08	1.5373779E+07	-8.9859182E+00	3.2514560E+01	1.9194502E+00
1.4491531E+08	1.2592866E+08	1.5538537E+07	-9.2202714E+00	3.2312121E+01	1.8944302E+00
1.4410876E+08	1.2871166E+08	1.5701143E+07	-9.4488488E+00	3.2109152E+01	1.8696321E+00
1.4328271E+08	1.3147711E+08	1.5861616E+07	-9.6717525E+00	3.1905777E+01	1.8450602E+00
1.4243764E+08	1.3422497E+08	1.6019976E+07	-9.8890853E+00	3.1702115E+01	1.8207185E+00
1.4157403E+08	1.3695523E+08	1.6176243E+07	-1.0100951E+01	3.1498280E+01	1.7966104E+00
1.4069235E+08	1.3966788E+08	1.6330437E+07	-1.0307454E+01	3.1294378E+01	1.7727388E+00
1.3979306E+08	1.4236290E+08	1.6482579E+07	-1.0508698E+01	3.1090512E+01	1.7491063E+00
1.3887660E+08	1.4504032E+08	1.6632689E+07	-1.0704788E+01	3.0886776E+01	1.7257151E+00
1.3794341E+08	1.4770014E+08	1.6780789E+07	-1.0895829E+01	3.0683261E+01	1.7025668E+00
1.3699394E+08	1.5034240E+08	1.6926900E+07	-1.1081924E+01	3.0480053E+01	1.6796630E+00
1.3602860E+08	1.5296711E+08	1.7071042E+07	-1.1263177E+01	3.0277232E+01	1.6570048E+00
1.3504780E+08	1.5557432E+08	1.7213237E+07	-1.1439690E+01	3.0074875E+01	1.6345928E+00
1.3405195E+08	1.5816406E+08	1.7353507E+07	-1.1611566E+01	2.9873051E+01	1.6124277E+00
1.3304145E+08	1.6073640E+08	1.7491872E+07	-1.1778905E+01	2.9671829E+01	1.5905097E+00
1.3201669E+08	1.6329137E+08	1.7628354E+07	-1.1941809E+01	2.9471271E+01	1.5688387E+00
1.3097803E+08	1.6582905E+08	1.7762974E+07	-1.2100375E+01	2.9271434E+01	1.5474145E+00
1.2992586E+08	1.6834950E+08	1.7895754E+07	-1.2254701E+01	2.9072376E+01	1.5262366E+00
1.2886054E+08	1.7085278E+08	1.8026715E+07	-1.2404884E+01	2.8874145E+01	1.5053044E+00
1.2778242E+08	1.7333898E+08	1.8155878E+07	-1.2551018E+01	2.8676791E+01	1.4846169E+00
1.2669184E+08	1.7580816E+08	1.8283264E+07	-1.2693198E+01	2.8480357E+01	1.4641731E+00
1.2558914E+08	1.7826041E+08	1.8408894E+07	-1.2831516E+01	2.8284884E+01	1.4439718E+00
1.2447466E+08	1.8069582E+08	1.8532789E+07	-1.2966061E+01	2.8090411E+01	1.4240116E+00
1.2334871E+08	1.8311446E+08	1.8654970E+07	-1.3096923E+01	2.7896973E+01	1.4042912E+00
1.2221161E+08	1.8551644E+08	1.8775458E+07	-1.3224190E+01	2.7704602E+01	1.3848087E+00
1.2106367E+08	1.8790185E+08	1.8894272E+07	-1.3347947E+01	2.7513328E+01	1.3655626E+00
1.1990519E+08	1.9027078E+08	1.9011434E+07	-1.3468279E+01	2.7323179E+01	1.3465510E+00
1.1873645E+08	1.9262333E+08	1.9126963E+07	-1.3585268E+01	2.7134179E+01	1.3277720E+00
1.1755775E+08	1.9495960E+08	1.9240879E+07	-1.3698994E+01	2.6946351E+01	1.3092235E+00
1.1636936E+08	1.9727969E+08	1.9353203E+07	-1.3809538E+01	2.6759716E+01	1.2909034E+00
1.1517155E+08	1.9958371E+08	1.9463954E+07	-1.3916977E+01	2.6574293E+01	1.2728097E+00
1.1396459E+08	2.0187176E+08	1.9573151E+07	-1.4021387E+01	2.6390098E+01	1.2549400E+00
1.1274874E+08	2.0414396E+08	1.9680814E+07	-1.4122842E+01	2.6207147E+01	1.2372922E+00
1.1152425E+08	2.0640040E+08	1.9786962E+07	-1.4221415E+01	2.6025452E+01	1.2198638E+00
1.1029136E+08	2.0864119E+08	1.9891613E+07	-1.4317176E+01	2.5845026E+01	1.2026525E+00
1.0905032E+08	2.1086645E+08	1.9994786E+07	-1.4410197E+01	2.5665877E+01	1.1856560E+00
1.0780135E+08	2.1307629E+08	2.0096500E+07	-1.4500543E+01	2.5488016E+01	1.1688717E+00
1.0654470E+08	2.1527082E+08	2.0196773E+07	-1.4588282E+01	2.5311449E+01	1.1522972E+00
1.0528057E+08	2.1745015E+08	2.0295623E+07	-1.4673479E+01	2.5136183E+01	1.1359301E+00
1.0400919E+08	2.1961439E+08	2.0393068E+07	-1.4756196E+01	2.4962223E+01	1.1197678E+00
1.0273077E+08	2.2176366E+08	2.0489125E+07	-1.4836496E+01	2.4789571E+01	1.1038079E+00
1.0144551E+08	2.2389807E+08	2.0583812E+07	-1.4914439E+01	2.4618232E+01	1.0880478E+00
1.0015362E+08	2.2601773E+08	2.0677145E+07	-1.4990082E+01	2.4448206E+01	1.0724849E+00
9.8855292E+07	2.2812275E+08	2.0769143E+07	-1.5063485E+01	2.4279494E+01	1.0571169E+00
9.7550715E+07	2.3021326E+08	2.0859820E+07	-1.5134703E+01	2.4112097E+01	1.0419411E+00
9.6240077E+07	2.3228936E+08	2.0949195E+07	-1.5203790E+01	2.3946013E+01	1.0269550E+00
9.4923560E+07	2.3435117E+08	2.1037284E+07	-1.5270799E+01	2.3781241E+01	1.0121561E+00
9.3601341E+07	2.3639880E+08	2.1124101E+07	-1.5335783E+01	2.3617778E+01	9.9754192E-01
9.2273593E+07	2.3843236E+08	2.1209664E+07	-1.5398792E+01	2.3455622E+01	9.8310995E-01
9.0940485E+07	2.4045197E+08	2.1293988E+07	-1.5459875E+01	2.3294768E+01	9.6885769E-01
8.9602181E+07	2.4245773E+08	2.1377088E+07	-1.5519081E+01	2.3135212E+01	9.5478268E-01
8.8258841E+07	2.4444977E+08	2.1458979E+07	-1.5576456E+01	2.2976950E+01	9.4088247E-01
8.6910621E+07	2.4642819E+08	2.1539677E+07	-1.5632046E+01	2.2819976E+01	9.2715461E-01
8.5557673E+07	2.4839310E+08	2.1619197E+07	-1.5685896E+01	2.2664284E+01	9.1359670E-01
8.4200147E+07	2.5034461E+08	2.1697552E+07	-1.5738048E+01	2.2509868E+01	9.0020634E-01
8.2838186E+07	2.5228284E+08	2.1774757E+07	-1.5788545E+01	2.2356722E+01	8.8698114E-01
8.1471933E+07	2.5420789E+08	2.1850827E+07	-1.5837429E+01	2.2204837E+01	8.7391876E-01
8.0101524E+07	2.5611987E+08	2.1925775E+07	-1.5884739E+01	2.2054208E+01	8.6101686E-01
7.8727094E+07	2.5801889E+08	2.1999615E+07	-1.5930514E+01	2.1904826E+01	8.4827314E-01
7.7348774E+07	2.5990506E+08	2.2072361E+07	-1.5974793E+01	2.1756684E+01	8.3568532E-01
7.5966692E+07	2.6177848E+08	2.2144026E+07	-1.6017612E+01	2.1609772E+01	8.2325113E-01
7.4580972E+07	2.6363926E+08	2.2214623E+07	-1.6059007E+01	2.1464083E+01	8.1096835E-01
7.3191736E+07	2.6548751E+08	2.2284165E+07	-1.6099014E+01	2.1319608E+01	7.9883476E-01
7.1799101E+07	2.6732333E+08	2.2352666E+07	-1.6137668E+01	2.1176338E+01	7.8684820E-01
7.0403185E+07	2.6914682E+08	2.2420137E+07	-1.6175000E+01	2.1034264E+01	7.7500652E-01
6.9004098E+07	2.7095808E+08	2.2486591E+07	-1.6211045E+01	2.0893377E+01	7.6330758E-01
6.7601952E+07	2.7275723E+08	2.2552041E+07	-1.6245833E+01	2.0753667E+01	7.5174928E-01
6.6196854E+07	2.7454435E+08	2.2616497E+07	-1.6279395E+01	2.0615124E+01	7.4032957E-01
6.4788907E+07	2.7631955E+08	2.2679973E+07	-1.6311762E+01	2.0477740E+01	7.2904640E-01
6.3378215E+07	2.7808294E+08	2.2742480E+07	-1.6342962E+01	2.0341504E+01	7.1789776E-01
6.1964876E+07	2.7983460E+08	2.2804030E+07	-1.6373024E+01	2.0206406E+01	7.0688166E-01
6.0548988E+07	2.8157464E+08	2.2864633E+07	-1.6401976E+01	2.0072437E+01	6.9599614E-01
5.9130646E+07	2.8330315E+08	2.2924302E+07	-1.6429846E+01	1.9939586E+01	6.8523928E-01
5.7709941E+07	2.8502023E+08	2.2983046E+07	-1.6456658E+01	1.9807844E+01	6.7460917E-01
5.6286965E+07	2.8672597E+08	2.3040878E+07	-1.6482439E+01	1.9677201E+01	6.6410394E-01
5.4861805E+07	2.8842048E+08	2.3097807E+07	-1.6507214E+01	1.9547646E+01	6.5372174E-01
5.3434547E+07	2.9010384E+08	2.3153845E+07	-1.6531008E+01	1.9419169E+01	6.4346076E-01
5.2005274E+07	2.9177614E+08	2.3209001E+07	-1.6553843E+01	1.9291760E+01	6.3331920E-01
5.0574070E+07	2.9343749E+08	2.3263285E+07	-1.6575743E+01	1.9165410E+01	6.2329529E-01
4.9141012E+07	2.9508796E+08	2.3316709E+07	-1.6596731E+01	1.9040107E+01	6.1338731E-01
4.7706180E+07	2.9672765E+08	2.3369282E+07	-1.6616828E+01	1.8915842E+01	6.0359354E-01
4.6269649E+07	2.9835664E+08	2.3421014E+07	-1.6636056E+01	1.8792605E+01	5.9391230E-01
4.4831494E+07	2.9997504E+08	2.3471913E+07	-1.6654436E+01	1.8670385E+01	5.8434192E-01
4.3391787E+07	3.0158291E+08	2.3521991E+07	-1.6671987E+01	1.8549173E+01	5.7488078E-01
4.1950598E+07	3.0318036E+08	2.3571256E+07	-1.6688731E+01	1.8428958E+01	5.6552727E-01
4.0507997E+07	3.0476747E+08	2.3619717E+07	-1.6704685E+01	1.8309731E+01	5.5627981E-01
3.9064051E+07	3.0634431E+08	2.3667384E+07	-1.6719869E+01	1.8191481E+01	5.4713685E-01
3.7618825E+07	3.0791098E+08	2.3714265E+07	-1.6734300E+01	1.8074199E+01	5.3809685E-01
3.6172385E+07	3.0946756E+08	2.3760370E+07	-1.6747998E+01	1.7957874E+01	5.2915831E-01
3.4724792E+07	3.1101413E+08	2.3805707E+07	-1.6760979E+01	1.7842498E+01	5.2031974E-01
3.3276108E+07	3.1255077E+08	2.3850284E+07	-1.6773260E+01	1.7728060E+01	5.1157969E-01
3.1826392E+07	3.1407757E+08	2.3894111E+07	-1.6784857E+01	1.7614551E+01	5.0293673E-01
3.0375704E+07	3.1559459E+08	2.3937194E+07	-1.6795787E+01	1.7501960E+01	4.9438944E-01
2.8924099E+07	3.1710193E+08	2.3979544E+07	-1.6806066E+01	1.7390279E+01	4.8593644E-01
2.7471634E+07	3.1859966E+08	2.4021167E+07	-1.6815708E+01	1.7279498E+01	4.7757635E-01
2.6018363E+07	3.2008785E+08	2.4062072E+07	-1.6824728E+01	1.7169608E+01	4.6930785E-01
2.4564338E+07	3.2156659E+08	2.4102266E+07	-1.6833142E+01	1.7060599E+01	4.6112960E-01
2.3109613E+07	3.2303595E+08	2.4141757E+07	-1.6840963E+01	1.6952461E+01	4.5304030E-01
2.1654236E+07	3.2449600E+08	2.4180554E+07	-1.6848205E+01	1.6845187E+01	4.4503869E-01
2.0198259E+07	3.2594682E+08	2.4218662E+07	-1.6854882E+01	1.6738766E+01	4.3712350E-01
1.8741729E+07	3.2738849E+08	2.4256091E+07	-1.6861006E+01	1.6633190E+01	4.2929350E-01
1.7284693E+07	3.2882106E+08	2.4292847E+07	-1.6866590E+01	1.6528450E+01	4.2154747E-01
1.5827197E+07	3.3024463E+08	2.4328937E+07	-1.6871648E+01	1.6424537E+01	4.1388422E-01
1.4369287E+07	3.3165925E+08	2.4364368E+07	-1.6876191E+01	1.6321442E+01	4.0630257E-01
1.2911006E+07	3.3306499E+08	2.4399148E+07	-1.6880230E+01	1.6219156E+01	3.9880136E-01
1.1452397E+07	3.3446194E+08	2.4433284E+07	-1.6883779E+01	1.6117671E+01	3.9137946E-01
9.9935028E+06	3.3585015E+08	2.4466781E+07	-1.6886847E+01	1.6016979E+01	3.8403575E-01
8.5343636E+06	3.3722970E+08	2.4499647E+07	-1.6889446E+01	1.5917070E+01	3.7676913E-01
7.0750197E+06	3.3860064E+08	2.4531889E+07	-1.6891587E+01	1.5817937E+01	3.6957851E-01
5.6155103E+06	3.3996306E+08	2.4563512E+07	-1.6893280E+01	1.5719571E+01	3.6246284E-01
4.1558735E+06	3.4131701E+08	2.4594525E+07	-1.6894536E+01	1.5621964E+01	3.5542107E-01
2.6961468E+06	3.4266255E+08	2.4624931E+07	-1.6895364E+01	1.5525108E+01	3.4845216E-01
1.2363667E+06	3.4399977E+08	2.4654739E+07	-1.6895774E+01	1.5428995E+01	3.4155512E-01
-2.2343109E+05	3.4532871E+08	2.4683954E+07	-1.6895775E+01	1.5333618E+01	3.3472893E-01
-1.6832118E+06	3.4664944E+08	2.4712582E+07	-1.6895378E+01	1.5238967E+01	3.2797263E-01
-3.1429412E+06	3.4796202E+08	2.4740630E+07	-1.6894591E+01	1.5145036E+01	3.2128525E-01
-4.6025862E+06	3.4926652E+08	2.4768102E+07	-1.6893423E+01	1.5051816E+01	3.1466585E-01
-6.0621140E+06	3.5056299E+08	2.4795006E+07	-1.6891882E+01	1.4959301E+01	3.0811349E-01
-7.5214930E+06	3.5185151E+08	2.4821346E+07	-1.6889978E+01	1.4867483E+01	3.0162725E-01
-8.9806920E+06	3.5313212E+08	2.4847129E+07	-1.6887717E+01	1.4776354E+01	2.9520625E-01
-1.0439681E+07	3.5440488E+08	2.4872360E+07	-1.6885109E+01	1.4685906E+01	2.8884958E-01
-1.1898429E+07	3.5566986E+08	2.4897044E+07	-1.6882161E+01	1.4596134E+01	2.8255638E-01
-1.3356908E+07	3.5692711E+08	2.4921187E+07	-1.6878881E+01	1.4507029E+01	2.7632580E-01
-1.4815090E+07	3.5817669E+08	2.4944795E+07	-1.6875276E+01	1.4418585E+01	2.7015699E-01
-1.6272947E+07	3.5941866E+08	2.4967872E+07	-1.6871353E+01	1.4330794E+01	2.6404912E-01
-1.7730451E+07	3.6065307E+08	2.4990424E+07	-1.6867121E+01	1.4243649E+01	2.5800137E-01
-1.9187577E+07	3.6187998E+08	2.5012457E+07	-1.6862584E+01	1.4157145E+01	2.5201295E-01
-2.0644297E+07	3.6309945E+08	2.5033974E+07	-1.6857752E+01	1.4071273E+01	2.4608305E-01
-2.2100588E+07	3.6431152E+08	2.5054981E+07	-1.6852629E+01	1.3986028E+01	2.4021092E-01
-2.3556423E+07	3.6551625E+08	2.5075484E+07	-1.6847223E+01	1.3901402E+01	2.3439577E-01
-2.5011780E+07	3.6671370E+08	2.5095487E+07	-1.6841540E+01	1.3817389E+01	2.2863687E-01
-2.6466634E+07	3.6790391E+08	2.5114994E+07	-1.6835586E+01	1.3733984E+01	2.2293347E-01
-2.7920962E+07	3.6908695E+08	2.5134011E+07	-1.6829367E+01	1.3651178E+01	2.1728484E-01
-2.9374741E+07	3.7026285E+08	2.5152542E+07	-1.6822889E+01	1.3568967E+01	2.1169027E-01
-3.0827950E+07	3.7143168E+08	2.5170593E+07	-1.6816159E+01	1.3487344E+01	2.0614906E-01
-3.2280566E+07	3.7259348E+08	2.5188166E+07	-1.6809180E+01	1.3406302E+01	2.0066050E-01
-3.3732569E+07	3.7374831E+08	2.5205268E+07	-1.6801960E+01	1.3325836E+01	1.9522393E-01
-3.5183938E+07	3.7489620E+08	2.5221903E+07	-1.6794503E+01	1.3245940E+01	1.8983866E-01
-3.6634653E+07	3.7603722E+08	2.5238074E+07	-1.6786815E+01	1.3166608E+01	1.8450403E-01
-3.8084693E+07	3.7717141E+08	2.5253786E+07	-1.6778900E+01	1.3087833E+01	1.7921941E-01
-3.9534040E+07	3.7829881E+08	2.5269044E+07	-1.6770765E+01	1.3009611E+01	1.7398414E-01
-4.0982675E+07	3.7941949E+08	2.5283852E+07	-1.6762413E+01	1.2931935E+01	1.6879760E-01
-4.2430579E+07	3.8053347E+08	2.5298214E+07	-1.6753850E+01	1.2854800E+01	1.6365917E-01
-4.3877734E+07	3.8164081E+08	2.5312134E+07	-1.6745080E+01	1.2778200E+01	1.5856824E-01
-4.5324123E+07	3.8274156E+08	2.5325616E+07	-1.6736108E+01	1.2702130E+01	1.5352421E-01
-4.6769728E+07	3.8383575E+08	2.5338664E+07	-1.6726938E+01	1.2626585E+01	1.4852649E-01
-4.8214532E+07	3.8492345E+08	2.5351283E+07	-1.6717575E+01	1.2551558E+01	1.4357449E-01
-4.9658520E+07	3.8600468E+08	2.5363475E+07	-1.6708024E+01	1.2477045E+01	1.3866765E-01
-5.1101674E+07	3.8707949E+08	2.5375246E+07	-1.6698287E+01	1.2403040E+01	1.3380540E-01
-5.2543978E+07	3.8814794E+08	2.5386598E+07	-1.6688370E+01	1.2329539E+01	1.2898718E-01
-5.3985419E+07	3.8921005E+08	2.5397536E+07	-1.6678276E+01	1.2256536E+01	1.2421246E-01
-5.5425979E+07	3.9026588E+08	2.5408063E+07	-1.6668009E+01	1.2184026E+01	1.1948069E-01
-5.6865646E+07	3.9131547E+08	2.5418183E+07	-1.6657574E+01	1.2112004E+01	1.1479135E-01
-5.8304403E+07	3.9235885E+08	2.5427900E+07	-1.6646973E+01	1.2040465E+01	1.1014390E-01
-5.9742238E+07	3.9339607E+08	2.5437217E+07	-1.6636211E+01	1.1969405E+01	1.0553785E-01
-6.1179136E+07	3.9442718E+08	2.5446138E+07	-1.6625291E+01	1.1898819E+01	1.0097268E-01
-6.2615084E+07	3.9545220E+08	2.5454667E+07	-1.6614217E+01	1.1828701E+01	9.6447902E-02
-6.4050069E+07	3.9647119E+08	2.5462806E+07	-1.6602992E+01	1.1759047E+01	9.1963019E-02
-6.5484077E+07	3.9748418E+08	2.5470559E+07	-1.6591619E+01	1.1689853E+01	8.7517552E-02
-6.6917096E+07	3.9849121E+08	2.5477930E+07	-1.6580103E+01	1.1621114E+01	8.3111024E-02
-6.8349114E+07	3.9949232E+08	2.5484922E+07	-1.6568445E+01	1.1552825E+01	7.8742969E-02
-6.9780120E+07	4.0048755E+08	2.5491538E+07	-1.6556649E+01	1.1484982E+01	7.4412925E-02
-7.1210100E+07	4.0147694E+08	2.5497781E+07	-1.6544718E+01	1.1417581E+01	7.0120439E-02
-7.2639043E+07	4.0246052E+08	2.5503656E+07	-1.6532656E+01	1.1350617E+01	6.5865063E-02
-7.4066939E+07	4.0343834E+08	2.5509164E+07	-1.6520465E+01	1.1284086E+01	6.1646358E-02
-7.5493776E+07	4.0441042E+08	2.5514309E+07	-1.6508148E+01	1.1217984E+01	5.7463890E-02
-7.6919543E+07	4.0537682E+08	2.5519095E+07	-1.6495707E+01	1.1152306E+01	5.3317231E-02
-7.8344230E+07	4.0633755E+08	2.5523523E+07	-1.6483147E+01	1.1087049E+01	4.9205960E-02
-7.9767827E+07	4.0729267E+08	2.5527599E+07	-1.6470468E+01	1.1022208E+01	4.5129664E-02
-8.1190324E+07	4.0824220E+08	2.5531323E+07	-1.6457675E+01	1.0957779E+01	4.1087934E-02
-8.2611710E+07	4.0918619E+08	2.5534699E+07	-1.6444769E+01	1.0893758E+01	3.7080366E-02
-8.4031977E+07	4.1012466E+08	2.5537731E+07	-1.6431754E+01	1.0830142E+01	3.3106565E-02
-8.5451114E+07	4.1105765E+08	2.5540421E+07	-1.6418631E+01	1.0766926E+01	2.9166140E-02
-8.6869114E+07	4.1198519E+08	2.5542772E+07	-1.6405403E+01	1.0704107E+01	2.5258707E-02
-8.8285965E+07	4.1290733E+08	2.5544787E+07	-1.6392073E+01	1.0641680E+01	2.1383885E-02
-8.9701661E+07	4.1382409E+08	2.5546468E+07	-1.6378642E+01	1.0579643E+01	1.7541301E-02
-9.1116192E+07	4.1473550E+08	2.5547819E+07	-1.6365113E+01	1.0517991E+01	1.3730586E-02
-9.2529550E+07	4.1564161E+08	2.5548842E+07	-1.6351489E+01	1.0456720E+01	9.9513784E-03
-9.3941726E+07	4.1654243E+08	2.5549539E+07	-1.6337771E+01	1.0395827E+01	6.2033195E-03
-9.5352714E+07	4.1743802E+08	2.5549915E+07	-1.6323962E+01	1.0335309E+01	2.4860569E-03
-9.6762504E+07	4.1832838E+08	2.5549970E+07	-1.6310063E+01	1.0275162E+01	-1.2007570E-03
-9.8171090E+07	4.1921357E+08	2.5549708E+07	-1.6296077E+01	1.0215383E+01	-4.8574646E-03
-9.9578464E+07	4.2009361E+08	2.5549131E+07	-1.6282006E+01	1.0155967E+01	-8.4844036E-03
-1.0098462E+08	4.2096854E+08	2.5548243E+07	-1.6267852E+01	1.0096912E+01	-1.2081907E-02
-1.0238955E+08	4.2183837E+08	2.5547045E+07	-1.6253617E+01	1.0038214E+01	-1.5650302E-02
-1.0379324E+08	4.2270315E+08	2.5545539E+07	-1.6239301E+01	9.9798698E+00	-1.9189913E-02
-1.0519570E+08	4.2356290E+08	2.5543729E+07	-1.6224909E+01	9.9218763E+00	-2.2701059E-02
-1.0659690E+08	4.2441766E+08	2.5541617E+07	-1.6210440E+01	9.8642302E+00	-2.6184054E-02
