-1.6867121E+01	1.4243649E+01	2.5800137E-01
-1.6862584E+01	1.4157145E+01	2.5201295E-01
-1.6857752E+01	1.4071273E+01	2.4608305E-01
-1.6852629E+01	1.3986028E+01	2.4021092E-01
-1.6847223E+01	1.3901402E+01	2.3439577E-01
-1.6841540E+01	1.3817389E+01	2.2863687E-01
-1.6835586E+01	1.3733984E+01	2.2293347E-01
-1.6829367E+01	1.3651178E+01	2.1728484E-01
-1.6822889E+01	1.3568967E+01	2.1169027E-01
-1.6816159E+01	1.3487344E+01	2.0614906E-01
-1.6809180E+01	1.3406302E+01	2.0066050E-01
-1.6801960E+01	1.3325836E+01	1.9522393E-01
-1.6794503E+01	1.3245940E+01	1.8983866E-01
-1.6786815E+01	1.3166608E+01	1.8450403E-01
-1.6778900E+01	1.3087833E+01	1.7921941E-01
-1.6770765E+01	1.3009611E+01	1.7398414E-01
-1.6762413E+01	1.2931935E+01	1.6879760E-01
-1.6753850E+01	1.2854800E+01	1.6365917E-01
-1.6745080E+01	1.2778200E+01	1.5856824E-01
-1.6736108E+01	1.2702130E+01	1.5352421E-01
-1.6726938E+01	1.2626585E+01	1.4852649E-01
-1.6717575E+01	1.2551558E+01	1.4357449E-01
-1.6708024E+01	1.2477045E+01	1.3866765E-01
-1.6698287E+01	1.2403040E+01	1.3380540E-01
-1.6688370E+01	1.2329539E+01	1.2898718E-01
-1.6678276E+01	1.2256536E+01	1.2421246E-01
-1.6668009E+01	1.2184026E+01	1.1948069E-01
-1.6657574E+01	1.2112004E+01	1.1479135E-01
-1.6646973E+01	1.2040465E+01	1.1014390E-01
-1.6636211E+01	1.1969405E+01	1.0553785E-01
-1.6625291E+01	1.1898819E+01	1.0097268E-01
-1.6614217E+01	1.1828701E+01	9.6447902E-02
-1.6602992E+01	1.1759047E+01	9.1963019E-02
-1.6591619E+01	1.1689853E+01	8.7517552E-02
-1.6580103E+01	1.1621114E+01	8.3111024E-02
-1.6568445E+01	1.1552825E+01	7.8742969E-02
-1.6556649E+01	1.1484982E+01	7.4412925E-02
-1.6544718E+01	1.1417581E+01	7.0120439E-02
-1.6532656E+01	1.1350617E+01	6.5865063E-02
-1.6520465E+01	1.1284086E+01	6.1646358E-02
-1.6508148E+01	1.1217984E+01	5.7463890E-02
-1.6495707E+01	1.1152306E+01	5.3317231E-02
-1.6483147E+01	1.1087049E+01	4.9205960E-02
-1.6470468E+01	1.1022208E+01	4.5129664E-02
-1.6457675E+01	1.0957779E+01	4.1087934E-02
-1.6444769E+01	1.0893758E+01	3.7080366E-02
-1.6431754E+01	1.0830142E+01	3.3106565E-02
-1.6418631E+01	1.0766926E+01	2.9166140E-02
-1.6405403E+01	1.0704107E+01	2.5258707E-02
-1.6392073E+01	1.0641680E+01	2.1383885E-02
-1.6378642E+01	1.0579643E+01	1.7541301E-02
-1.6365113E+01	1.0517991E+01	1.3730586E-02
-1.6351489E+01	1.0456720E+01	9.9513784E-03
-1.6337771E+01	1.0395827E+01	6.2033195E-03
-1.6323962E+01	1.0335309E+01	2.4860569E-03
-1.6310063E+01	1.0275162E+01	-1.2007570E-03
-1.6296077E+01	1.0215383E+01	-4.8574646E-03
-1.6282006E+01	1.0155967E+01	-8.4844036E-03
-1.6267852E+01	1.0096912E+01	-1.2081907E-02
-1.6253617E+01	1.0038214E+01	-1.5650302E-02
-1.6239301E+01	9.9798698E+00	-1.9189913E-02
-1.6224909E+01	9.9218763E+00	-2.2701059E-02
-1.6210440E+01	9.8642302E+00	-2.6184054E-02
-1.6195898E+01	9.8069283E+00	-2.9639207E-02
-1.6181283E+01	9.7499673E+00	-3.3066825E-02
-1.6166598E+01	9.6933441E+00	-3.6467208E-02
-1.6151844E+01	9.6370557E+00	-3.9840654E-02
-1.6137023E+01	9.5810990E+00	-4.3187455E-02
-1.6122135E+01	9.5254709E+00	-4.6507902E-02
-1.6107184E+01	9.4701685E+00	-4.9802277E-02
-1.6092171E+01	9.4151889E+00	-5.3070863E-02
-1.6077096E+01	9.3605290E+00	-5.6313936E-02
-1.6061962E+01	9.3061860E+00	-5.9531770E-02
-1.6046770E+01	9.2521571E+00	-6.2724634E-02
-1.6031520E+01	9.1984395E+00	-6.5892794E-02
-1.6016216E+01	9.1450303E+00	-6.9036513E-02
-1.6000858E+01	9.0919268E+00	-7.2156048E-02
-1.5985447E+01	9.0391264E+00	-7.5251655E-02
-1.5969985E+01	8.9866262E+00	-7.8323586E-02
-1.5954473E+01	8.9344237E+00	-8.1372089E-02
-1.5938912E+01	8.8825162E+00	-8.4397410E-02
-1.5923303E+01	8.8309011E+00	-8.7399789E-02
-1.5907648E+01	8.7795759E+00	-9.0379465E-02
-1.5891948E+01	8.7285380E+00	-9.3336674E-02
-1.5876204E+01	8.6777849E+00	-9.6271647E-02
-1.5860417E+01	8.6273142E+00	-9.9184615E-02
-1.5844589E+01	8.5771233E+00	-1.0207580E-01
-1.5828720E+01	8.5272099E+00	-1.0494543E-01
-1.5812811E+01	8.4775716E+00	-1.0779373E-01
-1.5796863E+01	8.4282060E+00	-1.1062090E-01
-1.5780879E+01	8.3791107E+00	-1.1342717E-01
-1.5764857E+01	8.3302835E+00	-1.1621274E-01
-1.5748800E+01	8.2817220E+00	-1.1897783E-01
-1.5732709E+01	8.2334240E+00	-1.2172264E-01
-1.5716584E+01	8.1853873E+00	-1.2444738E-01
-1.5700426E+01	8.1376096E+00	-1.2715224E-01
-1.5684237E+01	8.0900888E+00	-1.2983743E-01
-1.5668017E+01	8.0428226E+00	-1.3250314E-01
-1.5651766E+01	7.9958090E+00	-1.3514956E-01
-1.5635487E+01	7.9490458E+00	-1.3777688E-01
-1.5619180E+01	7.9025310E+00	-1.4038530E-01
-1.5602844E+01	7.8562624E+00	-1.4297500E-01
-1.5586483E+01	7.8102381E+00	-1.4554615E-01
-1.5570095E+01	7.7644559E+00	-1.4809895E-01
-1.5553683E+01	7.7189140E+00	-1.5063358E-01
-1.5537246E+01	7.6736103E+00	-1.5315020E-01
-1.5520785E+01	7.6285429E+00	-1.5564900E-01
-1.5504302E+01	7.5837097E+00	-1.5813014E-01
-1.5487797E+01	7.5391090E+00	-1.6059380E-01
-1.5471270E+01	7.4947389E+00	-1.6304014E-01
-1.5454723E+01	7.4505973E+00	-1.6546934E-01
-1.5438155E+01	7.4066826E+00	-1.6788155E-01
-1.5421569E+01	7.3629928E+00	-1.7027693E-01
-1.5404963E+01	7.3195262E+00	-1.7265566E-01
-1.5388340E+01	7.2762809E+00	-1.7501788E-01
-1.5371699E+01	7.2332552E+00	-1.7736374E-01
-1.5355041E+01	7.1904473E+00	-1.7969342E-01
-1.5338367E+01	7.1478556E+00	-1.8200705E-01
-1.5321678E+01	7.1054782E+00	-1.8430479E-01
-1.5304974E+01	7.0633134E+00	-1.8658679E-01
-1.5288255E+01	7.0213597E+00	-1.8885319E-01
-1.5271522E+01	6.9796152E+00	-1.9110414E-01
-1.5254776E+01	6.9380785E+00	-1.9333979E-01
-1.5238017E+01	6.8967478E+00	-1.9556026E-01
-1.5221246E+01	6.8556216E+00	-1.9776572E-01
-1.5204463E+01	6.8146982E+00	-1.9995628E-01
-1.5187668E+01	6.7739760E+00	-2.0213209E-01
-1.5170863E+01	6.7334536E+00	-2.0429329E-01
-1.5154048E+01	6.6931294E+00	-2.0644001E-01
-1.5137223E+01	6.6530018E+00	-2.0857238E-01
-1.5120389E+01	6.6130693E+00	-2.1069052E-01
-1.5103546E+01	6.5733304E+00	-2.1279458E-01
-1.5086694E+01	6.5337837E+00	-2.1488467E-01
-1.5069835E+01	6.4944277E+00	-2.1696093E-01
-1.5052968E+01	6.4552609E+00	-2.1902347E-01
-1.5036094E+01	6.4162819E+00	-2.2107243E-01
-1.5019213E+01	6.3774892E+00	-2.2310791E-01
-1.5002326E+01	6.3388816E+00	-2.2513005E-01
-1.4985433E+01	6.3004575E+00	-2.2713896E-01
-1.4968535E+01	6.2622156E+00	-2.2913476E-01
-1.4951632E+01	6.2241546E+00	-2.3111756E-01
-1.4934724E+01	6.1862730E+00	-2.3308748E-01
-1.4917812E+01	6.1485697E+00	-2.3504464E-01
-1.4900895E+01	6.1110431E+00	-2.3698914E-01
-1.4883975E+01	6.0736921E+00	-2.3892110E-01
-1.4867052E+01	6.0365153E+00	-2.4084062E-01
-1.4850126E+01	5.9995114E+00	-2.4274782E-01
-1.4833198E+01	5.9626792E+00	-2.4464280E-01
-1.4816267E+01	5.9260175E+00	-2.4652567E-01
-1.4799334E+01	5.8895249E+00	-2.4839653E-01
-1.4782400E+01	5.8532003E+00	-2.5025549E-01
-1.4765464E+01	5.8170424E+00	-2.5210265E-01
-1.4748528E+01	5.7810500E+00	-2.5393811E-01
-1.4731591E+01	5.7452219E+00	-2.5576197E-01
-1.4714653E+01	5.7095570E+00	-2.5757434E-01
-1.4697716E+01	5.6740541E+00	-2.5937530E-01
-1.4680779E+01	5.6387120E+00	-2.6116496E-01
-1.4663842E+01	5.6035295E+00	-2.6294341E-01
-1.4646906E+01	5.5685056E+00	-2.6471075E-01
-1.4629971E+01	5.5336391E+00	-2.6646707E-01
-1.4613037E+01	5.4989289E+00	-2.6821247E-01
-1.4596105E+01	5.4643739E+00	-2.6994703E-01
-1.4579174E+01	5.4299730E+00	-2.7167085E-01
-1.4562246E+01	5.3957251E+00	-2.7338402E-01
-1.4545320E+01	5.3616291E+00	-2.7508663E-01
-1.4528397E+01	5.3276840E+00	-2.7677876E-01
-1.4511476E+01	5.2938888E+00	-2.7846051E-01
-1.4494558E+01	5.2602424E+00	-2.8013195E-01
-1.4477644E+01	5.2267437E+00	-2.8179318E-01
-1.4460733E+01	5.1933918E+00	-2.8344428E-01
-1.4443826E+01	5.1601856E+00	-2.8508533E-01
-1.4426922E+01	5.1271241E+00	-2.8671642E-01
-1.4410023E+01	5.0942064E+00	-2.8833763E-01
-1.4393128E+01	5.0614315E+00	-2.8994903E-01
-1.4376237E+01	5.0287984E+00	-2.9155072E-01
-1.4359351E+01	4.9963061E+00	-2.9314276E-01
-1.4342470E+01	4.9639537E+00	-2.9472524E-01
-1.4325594E+01	4.9317402E+00	-2.9629824E-01
-1.4308723E+01	4.8996647E+00	-2.9786182E-01
-1.4291858E+01	4.8677263E+00	-2.9941608E-01
-1.4274998E+01	4.8359240E+00	-3.0096108E-01
-1.4258144E+01	4.8042571E+00	-3.0249690E-01
-1.4241297E+01	4.7727244E+00	-3.0402362E-01
-1.4224455E+01	4.7413253E+00	-3.0554130E-01
-1.4207619E+01	4.7100587E+00	-3.0705001E-01
-1.4190790E+01	4.6789238E+00	-3.0854984E-01
-1.4173967E+01	4.6479197E+00	-3.1004085E-01
-1.4157152E+01	4.6170457E+00	-3.1152312E-01
-1.4140343E+01	4.5863008E+00	-3.1299670E-01
-1.4123541E+01	4.5556841E+00	-3.1446168E-01
-1.4106746E+01	4.5251950E+00	-3.1591811E-01
-1.4089959E+01	4.4948324E+00	-3.1736608E-01
-1.4073179E+01	4.4645957E+00	-3.1880563E-01
-1.4056407E+01	4.4344840E+00	-3.2023685E-01
-1.4039642E+01	4.4044965E+00	-3.2165979E-01
-1.4022885E+01	4.3746324E+00	-3.2307453E-01
-1.4006137E+01	4.3448909E+00	-3.2448112E-01
-1.3989396E+01	4.3152713E+00	-3.2587963E-01
-1.3972664E+01	4.2857727E+00	-3.2727012E-01
-1.3955940E+01	4.2563945E+00	-3.2865266E-01
-1.3939225E+01	4.2271357E+00	-3.3002731E-01
-1.3922518E+01	4.1979958E+00	-3.3139413E-01
-1.3905820E+01	4.1689739E+00	-3.3275318E-01
-1.3889130E+01	4.1400694E+00	-3.3410452E-01
-1.3872450E+01	4.1112814E+00	-3.3544821E-01
-1.3855778E+01	4.0826093E+00	-3.3678431E-01
-1.3839116E+01	4.0540523E+00	-3.3811288E-01
-1.3822463E+01	4.0256097E+00	-3.3943397E-01
-1.3805819E+01	3.9972809E+00	-3.4074765E-01
-1.3789185E+01	3.9690651E+00	-3.4205398E-01
-1.3772560E+01	3.9409616E+00	-3.4335300E-01
-1.3755945E+01	3.9129698E+00	-3.4464477E-01
-1.3739340E+01	3.8850889E+00	-3.4592936E-01
-1.3722744E+01	3.8573184E+00	-3.4720681E-01
-1.3706159E+01	3.8296575E+00	-3.4847718E-01
-1.3689583E+01	3.8021055E+00	-3.4974053E-01
-1.3673017E+01	3.7746619E+00	-3.5099690E-01
-1.3656461E+01	3.7473260E+00	-3.5224635E-01
-1.3639916E+01	3.7200971E+00	-3.5348894E-01
-1.3623381E+01	3.6929746E+00	-3.5472472E-01
-1.3606856E+01	3.6659579E+00	-3.5595373E-01
-1.3590342E+01	3.6390463E+00	-3.5717603E-01
-1.3573838E+01	3.6122393E+00	-3.5839167E-01
-1.3557345E+01	3.5855361E+00	-3.5960071E-01
-1.3540862E+01	3.5589363E+00	-3.6080318E-01
-1.3524390E+01	3.5324392E+00	-3.6199914E-01
-1.3507929E+01	3.5060442E+00	-3.6318865E-01
-1.3491479E+01	3.4797507E+00	-3.6437174E-01
-1.3475040E+01	3.4535581E+00	-3.6554847E-01
-1.3458611E+01	3.4274659E+00	-3.6671889E-01
-1.3442194E+01	3.4014735E+00	-3.6788304E-01
-1.3425788E+01	3.3755803E+00	-3.6904097E-01
-1.3409393E+01	3.3497858E+00	-3.7019272E-01
-1.3393009E+01	3.3240894E+00	-3.7133835E-01
-1.3376636E+01	3.2984905E+00	-3.7247790E-01
-1.3360274E+01	3.2729886E+00	-3.7361142E-01
-1.3343924E+01	3.2475831E+00	-3.7473894E-01
-1.3327586E+01	3.2222736E+00	-3.7586053E-01
-1.3311259E+01	3.1970594E+00	-3.7697621E-01
-1.3294943E+01	3.1719401E+00	-3.7808604E-01
-1.3278639E+01	3.1469151E+00	-3.7919006E-01
-1.3262346E+01	3.1219840E+00	-3.8028831E-01
-1.3246065E+01	3.0971461E+00	-3.8138083E-01
-1.3229796E+01	3.0724011E+00	-3.8246768E-01
-1.3213539E+01	3.0477483E+00	-3.8354889E-01
-1.3197293E+01	3.0231874E+00	-3.8462450E-01
-1.3181059E+01	2.9987177E+00	-3.8569456E-01
-1.3164837E+01	2.9743388E+00	-3.8675911E-01
-1.3148627E+01	2.9500503E+00	-3.8781819E-01
-1.3132428E+01	2.9258516E+00	-3.8887183E-01
-1.3116242E+01	2.9017423E+00	-3.8992010E-01
-1.3100067E+01	2.8777219E+00	-3.9096301E-01
-1.3083905E+01	2.8537899E+00	-3.9200061E-01
-1.3067755E+01	2.8299459E+00	-3.9303295E-01
-1.3051616E+01	2.8061894E+00	-3.9406007E-01
-1.3035490E+01	2.7825200E+00	-3.9508199E-01
-1.3019376E+01	2.7589372E+00	-3.9609877E-01
-1.3003274E+01	2.7354406E+00	-3.9711043E-01
-1.2987185E+01	2.7120297E+00	-3.9811703E-01
-1.2971107E+01	2.6887041E+00	-3.9911859E-01
-1.2955042E+01	2.6654634E+00	-4.0011516E-01
-1.2938989E+01	2.6423071E+00	-4.0110678E-01
-1.2922949E+01	2.6192349E+00	-4.0209347E-01
-1.2906920E+01	2.5962462E+00	-4.0307529E-01
-1.2890905E+01	2.5733408E+00	-4.0405226E-01
-1.2874901E+01	2.5505181E+00	-4.0502443E-01
-1.2858910E+01	2.5277778E+00	-4.0599182E-01
-1.2842931E+01	2.5051195E+00	-4.0695449E-01
-1.2826965E+01	2.4825427E+00	-4.0791245E-01
-1.2811011E+01	2.4600471E+00	-4.0886576E-01
-1.2795069E+01	2.4376324E+00	-4.0981444E-01
-1.2779141E+01	2.4152980E+00	-4.1075854E-01
-1.2763224E+01	2.3930437E+00	-4.1169808E-01
-1.2747320E+01	2.3708690E+00	-4.1263311E-01
-1.2731429E+01	2.3487736E+00	-4.1356365E-01
-1.2715550E+01	2.3267572E+00	-4.1448975E-01
-1.2699684E+01	2.3048192E+00	-4.1541144E-01
-1.2683830E+01	2.2829595E+00	-4.1632875E-01
-1.2667989E+01	2.2611776E+00	-4.1724171E-01
-1.2652161E+01	2.2394732E+00	-4.1815037E-01
-1.2636345E+01	2.2178459E+00	-4.1905476E-01
-1.2620542E+01	2.1962954E+00	-4.1995491E-01
-1.2604752E+01	2.1748214E+00	-4.2085085E-01
-1.2588974E+01	2.1534235E+00	-4.2174262E-01
-1.2573209E+01	2.1321014E+00	-4.2263025E-01
-1.2557456E+01	2.1108547E+00	-4.2351377E-01
-1.2541716E+01	2.0896831E+00	-4.2439323E-01
-1.2525989E+01	2.0685864E+00	-4.2526865E-01
-1.2510275E+01	2.0475641E+00	-4.2614006E-01
-1.2494573E+01	2.0266161E+00	-4.2700750E-01
-1.2478884E+01	2.0057419E+00	-4.2787101E-01
-1.2463208E+01	1.9849412E+00	-4.2873060E-01
-1.2447545E+01	1.9642139E+00	-4.2958633E-01
-1.2431894E+01	1.9435595E+00	-4.3043822E-01
-1.2416256E+01	1.9229778E+00	-4.3128629E-01
-1.2400631E+01	1.9024684E+00	-4.3213060E-01
-1.2385019E+01	1.8820312E+00	-4.3297116E-01
-1.2369419E+01	1.8616658E+00	-4.3380801E-01
-1.2353832E+01	1.8413720E+00	-4.3464118E-01
-1.2338258E+01	1.8211494E+00	-4.3547070E-01
-1.2322697E+01	1.8009978E+00	-4.3629662E-01
-1.2307149E+01	1.7809170E+00	-4.3711895E-01
