5.47121e+11 -6.34919e+11 5.47154e+11 -6.34918e+11
5.47709e+11 -6.35782e+11 5.47743e+11 -6.3578e+11
5.48387e+11 -6.36575e+11 5.48422e+11 -6.36572e+11
5.49002e+11 -6.37255e+11 5.49038e+11 -6.37253e+11
5.49516e+11 -6.37811e+11 5.49552e+11 -6.3781e+11
5.49912e+11 -6.38238e+11 5.49949e+11 -6.38238e+11
5.50184e+11 -6.38534e+11 5.50222e+11 -6.38534e+11
5.50326e+11 -6.38696e+11 5.50365e+11 -6.38696e+11
5.50338e+11 -6.38723e+11 5.50377e+11 -6.38725e+11
5.50217e+11 -6.38617e+11 5.50256e+11 -6.38618e+11
5.49962e+11 -6.38375e+11 5.50003e+11 -6.38377e+11
5.49575e+11 -6.37999e+11 5.49616e+11 -6.38002e+11
5.49056e+11 -6.3749e+11 5.49097e+11 -6.37493e+11
5.48404e+11 -6.36848e+11 5.48446e+11 -6.36852e+11
5.47622e+11 -6.36075e+11 5.47665e+11 -6.36079e+11
5.46711e+11 -6.35173e+11 5.46754e+11 -6.35177e+11
5.45673e+11 -6.34143e+11 5.45716e+11 -6.34147e+11
5.4451e+11 -6.32988e+11 5.44554e+11 -6.32992e+11
5.43224e+11 -6.3171e+11 5.43268e+11 -6.31714e+11
5.41818e+11 -6.30311e+11 5.41862e+11 -6.30316e+11
5.40295e+11 -6.28795e+11 5.40339e+11 -6.28799e+11
5.38657e+11 -6.27164e+11 5.38702e+11 -6.27169e+11
5.36908e+11 -6.25422e+11 5.36953e+11 -6.25427e+11
5.35052e+11 -6.23572e+11 5.35097e+11 -6.23577e+11
5.33091e+11 -6.21617e+11 5.33136e+11 -6.21622e+11
5.31029e+11 -6.19562e+11 5.31075e+11 -6.19567e+11
5.28871e+11 -6.1741e+11 5.28917e+11 -6.17415e+11
5.2662e+11 -6.15165e+11 5.26665e+11 -6.15169e+11
5.2428e+11 -6.1283e+11 5.24325e+11 -6.12835e+11
5.21855e+11 -6.10411e+11 5.219e+11 -6.10415e+11
5.19348e+11 -6.0791e+11 5.19394e+11 -6.07914e+11
5.16765e+11 -6.05332e+11 5.1681e+11 -6.05336e+11
5.14109e+11 -6.02682e+11 5.14154e+11 -6.02685e+11
5.11384e+11 -5.99962e+11 5.11429e+11 -5.99965e+11
5.08594e+11 -5.97177e+11 5.08639e+11 -5.9718e+11
5.05788e+11 -5.94332e+11 5.05788e+11 -5.94334e+11
5.0288e+11 -5.91428e+11 5.02881e+11 -5.91432e+11
4.99919e+11 -5.88472e+11 4.99921e+11 -5.88476e+11
4.96909e+11 -5.85467e+11 4.96912e+11 -5.85471e+11
4.93854e+11 -5.82417e+11 4.93857e+11 -5.82421e+11
4.90757e+11 -5.79325e+11 4.90761e+11 -5.7933e+11
4.87623e+11 -5.76195e+11 4.87628e+11 -5.76201e+11
4.84454e+11 -5.7303e+11 4.8446e+11 -5.73037e+11
4.81255e+11 -5.69835e+11 4.81261e+11 -5.69842e+11
4.78028e+11 -5.66613e+11 4.78035e+11 -5.6662e+11
4.74777e+11 -5.63366e+11 4.74784e+11 -5.63373e+11
4.71504e+11 -5.60097e+11 4.71513e+11 -5.60106e+11
4.68214e+11 -5.56811e+11 4.68223e+11 -5.5682e+11
4.64908e+11 -5.53509e+11 4.64918e+11 -5.53518e+11
4.6159e+11 -5.50195e+11 4.616e+11 -5.50205e+11
4.58263e+11 -5.46871e+11 4.58273e+11 -5.46881e+11
4.54928e+11 -5.4354e+11 4.54939e+11 -5.4355e+11
4.51588e+11 -5.40204e+11 4.51804e+11 -5.40212e+11
4.48246e+11 -5.36865e+11 4.4846e+11 -5.36871e+11
4.44903e+11 -5.33526e+11 4.45116e+11 -5.33531e+11
4.41563e+11 -5.30189e+11 4.41774e+11 -5.30192e+11
4.38226e+11 -5.26855e+11 4.38435e+11 -5.26856e+11
4.34895e+11 -5.23528e+11 4.35103e+11 -5.23527e+11
4.31572e+11 -5.20207e+11 4.31777e+11 -5.20204e+11
4.28257e+11 -5.16896e+11 4.28461e+11 -5.16891e+11
4.24953e+11 -5.13595e+11 4.25156e+11 -5.13588e+11
4.21662e+11 -5.10306e+11 4.21863e+11 -5.10298e+11
4.18384e+11 -5.07031e+11 4.18584e+11 -5.07021e+11
4.15121e+11 -5.03771e+11 4.15319e+11 -5.03759e+11
4.11874e+11 -5.00527e+11 4.1207e+11 -5.00513e+11
4.08645e+11 -4.973e+11 4.08839e+11 -4.97284e+11
4.05433e+11 -4.94091e+11 4.05626e+11 -4.94073e+11
4.02241e+11 -4.90901e+11 4.02432e+11 -4.90882e+11
3.99069e+11 -4.87731e+11 3.99259e+11 -4.87711e+11
3.95918e+11 -4.84583e+11 3.96106e+11 -4.8456e+11
3.92788e+11 -4.81455e+11 3.92975e+11 -4.81431e+11
3.89681e+11 -4.78351e+11 3.89866e+11 -4.78325e+11
3.86597e+11 -4.75269e+11 3.86781e+11 -4.75241e+11
3.83536e+11 -4.7221e+11 3.83719e+11 -4.72181e+11
3.805e+11 -4.69176e+11 3.80681e+11 -4.69145e+11
3.77488e+11 -4.66166e+11 3.77668e+11 -4.66133e+11
3.74501e+11 -4.63181e+11 3.74679e+11 -4.63147e+11
3.71539e+11 -4.60221e+11 3.71716e+11 -4.60186e+11
3.68603e+11 -4.57287e+11 3.68779e+11 -4.5725e+11
3.65693e+11 -4.54379e+11 3.65868e+11 -4.5434e+11
3.62809e+11 -4.51497e+11 3.62982e+11 -4.51456e+11
3.59952e+11 -4.48641e+11 3.60123e+11 -4.48599e+11
3.57121e+11 -4.45811e+11 3.57291e+11 -4.45768e+11
3.54316e+11 -4.43009e+11 3.54486e+11 -4.42964e+11
3.51539e+11 -4.40233e+11 3.51707e+11 -4.40187e+11
3.48788e+11 -4.37483e+11 3.48955e+11 -4.37436e+11
3.46064e+11 -4.34761e+11 3.4623e+11 -4.34713e+11
3.43367e+11 -4.32065e+11 3.43531e+11 -4.32016e+11
3.40697e+11 -4.29396e+11 3.4086e+11 -4.29346e+11
3.38053e+11 -4.26755e+11 3.38216e+11 -4.26702e+11
3.35437e+11 -4.24139e+11 3.35598e+11 -4.24086e+11
3.32847e+11 -4.21551e+11 3.33007e+11 -4.21497e+11
3.30284e+11 -4.18989e+11 3.30443e+11 -4.18934e+11
3.27747e+11 -4.16454e+11 3.27906e+11 -4.16397e+11
3.25237e+11 -4.13945e+11 3.25395e+11 -4.13887e+11
3.22754e+11 -4.11462e+11 3.2291e+11 -4.11403e+11
3.20296e+11 -4.09006e+11 3.20451e+11 -4.08946e+11
3.17864e+11 -4.06575e+11 3.18019e+11 -4.06514e+11
3.15459e+11 -4.04171e+11 3.15612e+11 -4.04109e+11
3.13078e+11 -4.01792e+11 3.13231e+11 -4.01729e+11
3.10724e+11 -3.99438e+11 3.10876e+11 -3.99374e+11
3.08394e+11 -3.9711e+11 3.08546e+11 -3.97045e+11
3.0609e+11 -3.94806e+11 3.0624e+11 -3.9474e+11
3.03811e+11 -3.92528e+11 3.0396e+11 -3.92461e+11
3.01556e+11 -3.90274e+11 3.01705e+11 -3.90206e+11
2.99326e+11 -3.88045e+11 2.99474e+11 -3.87976e+11
2.97119e+11 -3.8584e+11 2.97267e+11 -3.8577e+11
2.94937e+11 -3.83658e+11 2.95084e+11 -3.83588e+11
2.92779e+11 -3.81501e+11 2.92925e+11 -3.81429e+11
2.90644e+11 -3.79367e+11 2.90789e+11 -3.79294e+11
2.88677e+11 -3.77256e+11 2.88677e+11 -3.77183e+11
2.86586e+11 -3.75166e+11 2.86587e+11 -3.75094e+11
2.84519e+11 -3.73099e+11 2.84521e+11 -3.73028e+11
2.82474e+11 -3.71055e+11 2.82477e+11 -3.70985e+11
2.80451e+11 -3.69033e+11 2.80455e+11 -3.68964e+11
2.78451e+11 -3.67033e+11 2.78455e+11 -3.66965e+11
2.76472e+11 -3.65055e+11 2.76478e+11 -3.64987e+11
2.74515e+11 -3.63099e+11 2.74521e+11 -3.63032e+11
2.72579e+11 -3.61163e+11 2.72586e+11 -3.61097e+11
2.70664e+11 -3.59249e+11 2.70672e+11 -3.59184e+11
2.6877e+11 -3.57356e+11 2.68779e+11 -3.57291e+11
2.66896e+11 -3.55483e+11 2.66906e+11 -3.55419e+11
2.65043e+11 -3.5363e+11 2.65054e+11 -3.53567e+11
2.6321e+11 -3.51798e+11 2.63221e+11 -3.51735e+11
2.61396e+11 -3.49985e+11 2.61409e+11 -3.49923e+11
2.59603e+11 -3.48192e+11 2.59616e+11 -3.4813e+11
2.57828e+11 -3.46418e+11 2.57842e+11 -3.46357e+11
2.56073e+11 -3.44663e+11 2.56087e+11 -3.44602e+11
2.54336e+11 -3.42927e+11 2.54351e+11 -3.42867e+11
