

*******************************************************************************
Ephemeris / WWW_USER Thu Feb 10 02:41:50 2022 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Voyager 2 (spacecraft) (-32)    {source: Voyager_2}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1977-Aug-21 00:00:00.0000 TDB
Stop  time      : A.D. 1997-Aug-22 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2444937.500000000, A.D. 1981-Nov-29 00:00:00.0000, -1.372288583924258E+09, -4.559801605651907E+08,  5.774921778585032E+07,  4.115589652663155E+00, -1.983643172630399E+01, -3.877935927348934E-01,
2444938.500000000, A.D. 1981-Nov-30 00:00:00.0000, -1.371932775580498E+09, -4.576939362088619E+08,  5.771570372678111E+07,  4.120714284921283E+00, -1.983430118189513E+01, -3.879948366805142E-01,
2444939.500000000, A.D. 1981-Dec-01 00:00:00.0000, -1.371576524551404E+09, -4.594075278777888E+08,  5.768217227391832E+07,  4.125836987365529E+00, -1.983217301167949E+01, -3.881962248631474E-01,
2444940.500000000, A.D. 1981-Dec-02 00:00:00.0000, -1.371219831006539E+09, -4.611209357668844E+08,  5.764862341530727E+07,  4.130957694851054E+00, -1.983004698083286E+01, -3.883977456116270E-01,
2444941.500000000, A.D. 1981-Dec-03 00:00:00.0000, -1.370862695121009E+09, -4.628341600512036E+08,  5.761505713998240E+07,  4.136076344230613E+00, -1.982792286442681E+01, -3.885993877014373E-01,
2444942.500000000, A.D. 1981-Dec-04 00:00:00.0000, -1.370505117075297E+09, -4.645472008867783E+08,  5.758147343792956E+07,  4.141192874169218E+00, -1.982580044696176E+01, -3.888011403225846E-01,
2444943.500000000, A.D. 1981-Dec-05 00:00:00.0000, -1.370147097055113E+09, -4.662600584114125E+08,  5.754787230005191E+07,  4.146307224982907E+00, -1.982367952192801E+01, -3.890029930505312E-01,
2444944.500000000, A.D. 1981-Dec-06 00:00:00.0000, -1.369788635251249E+09, -4.679727327454395E+08,  5.751425371813682E+07,  4.151419338768283E+00, -1.982155989132940E+01, -3.892049358502421E-01,
2444945.500000000, A.D. 1981-Dec-07 00:00:00.0000, -1.369429731859417E+09, -4.696852239924379E+08,  5.748061768482137E+07,  4.156529159418532E+00, -1.981944136527659E+01, -3.894069590665099E-01,
2444946.500000000, A.D. 1981-Dec-08 00:00:00.0000, -1.369070387080117E+09, -4.713975322399144E+08,  5.744696419356228E+07,  4.161636632342136E+00, -1.981732376153251E+01, -3.896090533942589E-01,
2444947.500000000, A.D. 1981-Dec-09 00:00:00.0000, -1.368710601118498E+09, -4.731096575599530E+08,  5.741329323860621E+07,  4.166741704306805E+00, -1.981520690532112E+01, -3.898112098388316E-01,
2444948.500000000, A.D. 1981-Dec-10 00:00:00.0000, -1.368350374184255E+09, -4.748216000098463E+08,  5.737960481496373E+07,  4.171844323438637E+00, -1.981309062892760E+01, -3.900134197118943E-01,
2444949.500000000, A.D. 1981-Dec-11 00:00:00.0000, -1.367989706491502E+09, -4.765333596326855E+08,  5.734589891838260E+07,  4.176944439346451E+00, -1.981097477127942E+01, -3.902156746427528E-01,
2444950.500000000, A.D. 1981-Dec-12 00:00:00.0000, -1.367628598258643E+09, -4.782449364579217E+08,  5.731217554532060E+07,  4.182042002993961E+00, -1.980885917766906E+01, -3.904179665557796E-01,
2444951.500000000, A.D. 1981-Dec-13 00:00:00.0000, -1.367267049708267E+09, -4.799563305019059E+08,  5.727843469292168E+07,  4.187136966561062E+00, -1.980674369950394E+01, -3.906202876463638E-01,
2444952.500000000, A.D. 1981-Dec-14 00:00:00.0000, -1.366905061067049E+09, -4.816675417684047E+08,  5.724467635899273E+07,  4.192229283363266E+00, -1.980462819404779E+01, -3.908226303647853E-01,
2444953.500000000, A.D. 1981-Dec-15 00:00:00.0000, -1.366542632565643E+09, -4.833785702490965E+08,  5.721090054198235E+07,  4.197318907820646E+00, -1.980251252415515E+01, -3.910249874070502E-01,
2444954.500000000, A.D. 1981-Dec-16 00:00:00.0000, -1.366179764438599E+09, -4.850894159240419E+08,  5.717710724095991E+07,  4.202405795445462E+00, -1.980039655801103E+01, -3.912273517086540E-01,
2444955.500000000, A.D. 1981-Dec-17 00:00:00.0000, -1.365816456924262E+09, -4.868000787621343E+08,  5.714329645559502E+07,  4.207489902822515E+00, -1.979828016888680E+01, -3.914297164379379E-01,
2444956.500000000, A.D. 1981-Dec-18 00:00:00.0000, -1.365452710264226E+09, -4.885105587212955E+08,  5.710946818610933E+07,  4.212571188499661E+00, -1.979616323494659E+01, -3.916320749584035E-01,
2444957.500000000, A.D. 1981-Dec-19 00:00:00.0000, -1.365088524705042E+09, -4.902208557498274E+08,  5.707562243337350E+07,  4.217649608338872E+00, -1.979404563898001E+01, -3.918344209383218E-01,
2444958.500000000, A.D. 1981-Dec-20 00:00:00.0000, -1.364723900495538E+09, -4.919309697853929E+08,  5.704175919871204E+07,  4.222725124298675E+00, -1.979192726821608E+01, -3.920367481450979E-01,
2444959.500000000, A.D. 1981-Dec-21 00:00:00.0000, -1.364358837888348E+09, -4.936409007563336E+08,  5.700787848400789E+07,  4.227797696370899E+00, -1.978980801420107E+01, -3.922390505708364E-01,
2444960.500000000, A.D. 1981-Dec-22 00:00:00.0000, -1.363993337139512E+09, -4.953506485818008E+08,  5.697398029165497E+07,  4.232867285609463E+00, -1.978768777261032E+01, -3.924413223922487E-01,
2444961.500000000, A.D. 1981-Dec-23 00:00:00.0000, -1.363627398508396E+09, -4.970602131721041E+08,  5.694006462454270E+07,  4.237933853991742E+00, -1.978556644306773E+01, -3.926435579626402E-01,
2444962.500000000, A.D. 1981-Dec-24 00:00:00.0000, -1.363261022257614E+09, -4.987695944290442E+08,  5.690613148604095E+07,  4.242997364335992E+00, -1.978344392897077E+01, -3.928457518056012E-01,
2444963.500000000, A.D. 1981-Dec-25 00:00:00.0000, -1.362894208652959E+09, -5.004787922462335E+08,  5.687218087998554E+07,  4.248057780251868E+00, -1.978132013732602E+01, -3.930478986095824E-01,
2444964.500000000, A.D. 1981-Dec-26 00:00:00.0000, -1.362526957963333E+09, -5.021878065093991E+08,  5.683821281066445E+07,  4.253115066104253E+00, -1.977919497859855E+01, -3.932499932221853E-01,
2444965.500000000, A.D. 1981-Dec-27 00:00:00.0000, -1.362159270460688E+09, -5.038966370966774E+08,  5.680422728280404E+07,  4.258169186977138E+00, -1.977706836657623E+01, -3.934520306434921E-01,
2444966.500000000, A.D. 1981-Dec-28 00:00:00.0000, -1.361791146419961E+09, -5.056052838788948E+08,  5.677022430155635E+07,  4.263220108632972E+00, -1.977494021824693E+01, -3.936540060183091E-01,
2444967.500000000, A.D. 1981-Dec-29 00:00:00.0000, -1.361422586119022E+09, -5.073137467198400E+08,  5.673620387248704E+07,  4.268267797471345E+00, -1.977281045368395E+01, -3.938559146282055E-01,
2444968.500000000, A.D. 1981-Dec-30 00:00:00.0000, -1.361053589838614E+09, -5.090220254765249E+08,  5.670216600156370E+07,  4.273312220496309E+00, -1.977067899593365E+01, -3.940577518847546E-01,
2444969.500000000, A.D. 1981-Dec-31 00:00:00.0000, -1.360684157862309E+09, -5.107301199994370E+08,  5.666811069514495E+07,  4.278353345301471E+00, -1.976854577089986E+01, -3.942595133252071E-01,
2444970.500000000, A.D. 1982-Jan-01 00:00:00.0000, -1.360314290476452E+09, -5.124380301327810E+08,  5.663403795996967E+07,  4.283391140074744E+00, -1.976641070722365E+01, -3.944611946109671E-01,
2444971.500000000, A.D. 1982-Jan-02 00:00:00.0000, -1.359943987970109E+09, -5.141457557147102E+08,  5.659994780314618E+07,  4.288425573611558E+00, -1.976427373616308E+01, -3.946627915273773E-01,
2444972.500000000, A.D. 1982-Jan-03 00:00:00.0000, -1.359573250635017E+09, -5.158532965775474E+08,  5.656584023214152E+07,  4.293456615311172E+00, -1.976213479148383E+01, -3.948642999814904E-01,
2444973.500000000, A.D. 1982-Jan-04 00:00:00.0000, -1.359202078765533E+09, -5.175606525479983E+08,  5.653171525477171E+07,  4.298484235126261E+00, -1.975999380937450E+01, -3.950657159939368E-01,
2444974.500000000, A.D. 1982-Jan-05 00:00:00.0000, -1.358830472658591E+09, -5.192678234473575E+08,  5.649757287919196E+07,  4.303508403459378E+00, -1.975785072839087E+01, -3.952670356837880E-01,
2444975.500000000, A.D. 1982-Jan-06 00:00:00.0000, -1.358458432613661E+09, -5.209748090917115E+08,  5.646341311388910E+07,  4.308529091079297E+00, -1.975570548940100E+01, -3.954682552557944E-01,
2444976.500000000, A.D. 1982-Jan-07 00:00:00.0000, -1.358085958932724E+09, -5.226816092921328E+08,  5.642923596767360E+07,  4.313546269305927E+00, -1.975355803542959E+01, -3.956693710219410E-01,
2444977.500000000, A.D. 1982-Jan-08 00:00:00.0000, -1.357713051920200E+09, -5.243882238548634E+08,  5.639504144966850E+07,  4.318559910173949E+00, -1.975140831166868E+01, -3.958703794241334E-01,
2444978.500000000, A.D. 1982-Jan-09 00:00:00.0000, -1.357339711882923E+09, -5.260946525814846E+08,  5.636082956930250E+07,  4.323569985863607E+00, -1.974925626494138E+01, -3.960712769472119E-01,
2444979.500000000, A.D. 1982-Jan-10 00:00:00.0000, -1.356965939130107E+09, -5.278008952690773E+08,  5.632660033630353E+07,  4.328576469071861E+00, -1.974710184439115E+01, -3.962720601841294E-01,
2444980.500000000, A.D. 1982-Jan-11 00:00:00.0000, -1.356591733973304E+09, -5.295069517104210E+08,  5.629235376068965E+07,  4.333579332968379E+00, -1.974494500117491E+01, -3.964727258214262E-01,
2444981.500000000, A.D. 1982-Jan-12 00:00:00.0000, -1.356217096726366E+09, -5.312128216941462E+08,  5.625808985276157E+07,  4.338578551172509E+00, -1.974278568808159E+01, -3.966732706297966E-01,
2444982.500000000, A.D. 1982-Jan-13 00:00:00.0000, -1.355842027705406E+09, -5.329185050048754E+08,  5.622380862309551E+07,  4.343574097693222E+00, -1.974062385955537E+01, -3.968736914575350E-01,
2444983.500000000, A.D. 1982-Jan-14 00:00:00.0000, -1.355466527228768E+09, -5.346240014233686E+08,  5.618951008253706E+07,  4.348565946893979E+00, -1.973845947174819E+01, -3.970739852265055E-01,
2444984.500000000, A.D. 1982-Jan-15 00:00:00.0000, -1.355090595616994E+09, -5.363293107266705E+08,  5.615519424219432E+07,  4.353554073488058E+00, -1.973629248250186E+01, -3.972741489303022E-01,
2444985.500000000, A.D. 1982-Jan-16 00:00:00.0000, -1.354714233192798E+09, -5.380344326882542E+08,  5.612086111343232E+07,  4.358538452550309E+00, -1.973412285127386E+01, -3.974741796338410E-01,
2444986.500000000, A.D. 1982-Jan-17 00:00:00.0000, -1.354337440281030E+09, -5.397393670781564E+08,  5.608651070786655E+07,  4.363519059524928E+00, -1.973195053904732E+01, -3.976740744730787E-01,
2444987.500000000, A.D. 1982-Jan-18 00:00:00.0000, -1.353960217208632E+09, -5.414441136630884E+08,  5.605214303735185E+07,  4.368495870191026E+00, -1.972977550826682E+01, -3.978738306477902E-01,
2444988.500000000, A.D. 1982-Jan-19 00:00:00.0000, -1.353582564304667E+09, -5.431486722066294E+08,  5.601775811399719E+07,  4.373468860723629E+00, -1.972759772274969E+01, -3.980734454403647E-01,
2444989.500000000, A.D. 1982-Jan-20 00:00:00.0000, -1.353204481900197E+09, -5.448530424692400E+08,  5.598335595012838E+07,  4.378438007607023E+00, -1.972541714770679E+01, -3.982729161855252E-01,
2444990.500000000, A.D. 1982-Jan-21 00:00:00.0000, -1.352825970328318E+09, -5.465572242084498E+08,  5.594893655830386E+07,  4.383403287656108E+00, -1.972323374967403E+01, -3.984722402836116E-01,
2444991.500000000, A.D. 1982-Jan-22 00:00:00.0000, -1.352447029924114E+09, -5.482612171789539E+08,  5.591449995130408E+07,  4.388364677987206E+00, -1.972104749648691E+01, -3.986714151923714E-01,
2444992.500000000, A.D. 1982-Jan-23 00:00:00.0000, -1.352067661024637E+09, -5.499650211327231E+08,  5.588004614212698E+07,  4.393322155995469E+00, -1.971885835724153E+01, -3.988704384240451E-01,
2444993.500000000, A.D. 1982-Jan-24 00:00:00.0000, -1.351687863968877E+09, -5.516686358191108E+08,  5.584557514398286E+07,  4.398275699351517E+00, -1.971666630224853E+01, -3.990693075441056E-01,
2444994.500000000, A.D. 1982-Jan-25 00:00:00.0000, -1.351307639097742E+09, -5.533720609849555E+08,  5.581108697029033E+07,  4.403225286010914E+00, -1.971447130298382E+01, -3.992680201715251E-01,
2444995.500000000, A.D. 1982-Jan-26 00:00:00.0000, -1.350926986754033E+09, -5.550752963746810E+08,  5.577658163467127E+07,  4.408170894224305E+00, -1.971227333204293E+01, -3.994665739796419E-01,
2444996.500000000, A.D. 1982-Jan-27 00:00:00.0000, -1.350545907282417E+09, -5.567783417303891E+08,  5.574205915094614E+07,  4.413112502538672E+00, -1.971007236310334E+01, -3.996649666962702E-01,
2444997.500000000, A.D. 1982-Jan-28 00:00:00.0000, -1.350164401029401E+09, -5.584811967919540E+08,  5.570751953312954E+07,  4.418050089787338E+00, -1.970786837089390E+01, -3.998631961018990E-01,
2444998.500000000, A.D. 1982-Jan-29 00:00:00.0000, -1.349782468343310E+09, -5.601838612971102E+08,  5.567296279542565E+07,  4.422983635072497E+00, -1.970566133116595E+01, -4.000612600254589E-01,
2444999.500000000, A.D. 1982-Jan-30 00:00:00.0000, -1.349400109574264E+09, -5.618863349815403E+08,  5.563838895222437E+07,  4.427913117742903E+00, -1.970345122066419E+01, -4.002591563387901E-01,
2445000.500000000, A.D. 1982-Jan-31 00:00:00.0000, -1.349017325074157E+09, -5.635886175789602E+08,  5.560379801809767E+07,  4.432838517355089E+00, -1.970123801711640E+01, -4.004568829537307E-01,
2445001.500000000, A.D. 1982-Feb-01 00:00:00.0000, -1.348634115196642E+09, -5.652907088211952E+08,  5.556919000779200E+07,  4.437759813627277E+00, -1.969902169928703E+01, -4.006544378308945E-01,
2445002.500000000, A.D. 1982-Feb-02 00:00:00.0000, -1.348250480297113E+09, -5.669926084383023E+08,  5.553456493624133E+07,  4.442676986594313E+00, -1.969680224667239E+01, -4.008518189448296E-01,
2445003.500000000, A.D. 1982-Feb-03 00:00:00.0000, -1.347866420732678E+09, -5.686943161585761E+08,  5.549992281853840E+07,  4.447590016546832E+00, -1.969457963977438E+01, -4.010490243623446E-01,
2445004.500000000, A.D. 1982-Feb-04 00:00:00.0000, -1.347481936862132E+09, -5.703958317086715E+08,  5.546526366994682E+07,  4.452498884083944E+00, -1.969235385985267E+01, -4.012460521665329E-01,
2445005.500000000, A.D. 1982-Feb-05 00:00:00.0000, -1.347097029045938E+09, -5.720971548136584E+08,  5.543058750589308E+07,  4.457403570044081E+00, -1.969012488897469E+01, -4.014429004907303E-01,
2445006.500000000, A.D. 1982-Feb-06 00:00:00.0000, -1.346711697646207E+09, -5.737982851970940E+08,  5.539589434196407E+07,  4.462304055346400E+00, -1.968789271006487E+01, -4.016395674939037E-01,
2445007.500000000, A.D. 1982-Feb-07 00:00:00.0000, -1.346325943026703E+09, -5.754992225810999E+08,  5.536118419390491E+07,  4.467200320886167E+00, -1.968565730695518E+01, -4.018360513479822E-01,
2445008.500000000, A.D. 1982-Feb-08 00:00:00.0000, -1.345939765552828E+09, -5.771999666864337E+08,  5.532645707761717E+07,  4.472092347961421E+00, -1.968341866417395E+01, -4.020323502786747E-01,
2445009.500000000, A.D. 1982-Feb-09 00:00:00.0000, -1.345553165591562E+09, -5.789005172325354E+08,  5.529171300915158E+07,  4.476980118514660E+00, -1.968117676678520E+01, -4.022284625812267E-01,
2445010.500000000, A.D. 1982-Feb-10 00:00:00.0000, -1.345166143511463E+09, -5.806008739375935E+08,  5.525695200470671E+07,  4.481863614242410E+00, -1.967893160067069E+01, -4.024243865607353E-01,
2445011.500000000, A.D. 1982-Feb-11 00:00:00.0000, -1.344778699682656E+09, -5.823010365186067E+08,  5.522217408062583E+07,  4.486742817075505E+00, -1.967668315247460E+01, -4.026201205452837E-01,
2445012.500000000, A.D. 1982-Feb-12 00:00:00.0000, -1.344390834476824E+09, -5.840010046914527E+08,  5.518737925339583E+07,  4.491617709092959E+00, -1.967443140956358E+01, -4.028156628868205E-01,
2445013.500000000, A.D. 1982-Feb-13 00:00:00.0000, -1.344002548267184E+09, -5.857007781709434E+08,  5.515256753964442E+07,  4.496488272661309E+00, -1.967217635986953E+01, -4.030110119852033E-01,
2445014.500000000, A.D. 1982-Feb-14 00:00:00.0000, -1.343613841428469E+09, -5.874003566708717E+08,  5.511773895613521E+07,  4.501354490376719E+00, -1.966991799191655E+01, -4.032061662788742E-01,
2445015.500000000, A.D. 1982-Feb-15 00:00:00.0000, -1.343224714336905E+09, -5.890997399040676E+08,  5.508289351976594E+07,  4.506216344996901E+00, -1.966765629486144E+01, -4.034011242330600E-01,
2445016.500000000, A.D. 1982-Feb-16 00:00:00.0000, -1.342835167370150E+09, -5.907989275824548E+08,  5.504803124756876E+07,  4.511073819330868E+00, -1.966539125849380E+01, -4.035958843353660E-01,
2445017.500000000, A.D. 1982-Feb-17 00:00:00.0000, -1.342445200907500E+09, -5.924979194170903E+08,  5.501315215669695E+07,  4.515926896631440E+00, -1.966312287322198E+01, -4.037904450926701E-01,
2445018.500000000, A.D. 1982-Feb-18 00:00:00.0000, -1.342054815329535E+09, -5.941967151182387E+08,  5.497825626444003E+07,  4.520775559949825E+00, -1.966085113001560E+01, -4.039848050455452E-01,
2445019.500000000, A.D. 1982-Feb-19 00:00:00.0000, -1.341664011018340E+09, -5.958953143954034E+08,  5.494334358820951E+07,  4.525619792729776E+00, -1.965857602038027E+01, -4.041789627623107E-01,
2445020.500000000, A.D. 1982-Feb-20 00:00:00.0000, -1.341272788357423E+09, -5.975937169573767E+08,  5.490841414553934E+07,  4.530459578579497E+00, -1.965629753633833E+01, -4.043729168415329E-01,
2445021.500000000, A.D. 1982-Feb-21 00:00:00.0000, -1.340881147731700E+09, -5.992919225122842E+08,  5.487346795408362E+07,  4.535294901272979E+00, -1.965401567042335E+01, -4.045666659098179E-01,
2445022.500000000, A.D. 1982-Feb-22 00:00:00.0000, -1.340489089527485E+09, -6.009899307676272E+08,  5.483850503161335E+07,  4.540125744740607E+00, -1.965173041567968E+01, -4.047602086184874E-01,
2445023.500000000, A.D. 1982-Feb-23 00:00:00.0000, -1.340096614132470E+09, -6.026877414303292E+08,  5.480352539601573E+07,  4.544952093058996E+00, -1.964944176565982E+01, -4.049535436406213E-01,
2445024.500000000, A.D. 1982-Feb-24 00:00:00.0000, -1.339703721935719E+09, -6.043853542067773E+08,  5.476852906529126E+07,  4.549773930446842E+00, -1.964714971441442E+01, -4.051466696697172E-01,
2445025.500000000, A.D. 1982-Feb-25 00:00:00.0000, -1.339310413327654E+09, -6.060827688028667E+08,  5.473351605755290E+07,  4.554591241268342E+00, -1.964485425647405E+01, -4.053395854201476E-01,
2445026.500000000, A.D. 1982-Feb-26 00:00:00.0000, -1.338916688700039E+09, -6.077799849240384E+08,  5.469848639102304E+07,  4.559404010040830E+00, -1.964255538682593E+01, -4.055322896288587E-01,
2445027.500000000, A.D. 1982-Feb-27 00:00:00.0000, -1.338522548445971E+09, -6.094770022753208E+08,  5.466344008403304E+07,  4.564212221440285E+00, -1.964025310089150E+01, -4.057247810572475E-01,
2445028.500000000, A.D. 1982-Feb-28 00:00:00.0000, -1.338127992959863E+09, -6.111738205613635E+08,  5.462837715501949E+07,  4.569015860298387E+00, -1.963794739451064E+01, -4.059170584921654E-01,
2445029.500000000, A.D. 1982-Mar-01 00:00:00.0000, -1.337733022637403E+09, -6.128704394864802E+08,  5.459329762252393E+07,  4.573814911531418E+00, -1.963563826393841E+01, -4.061091207537073E-01,
2445030.500000000, A.D. 1982-Mar-02 00:00:00.0000, -1.337337637875665E+09, -6.145668587546633E+08,  5.455820150518596E+07,  4.578609360392125E+00, -1.963332570582578E+01, -4.063009666566124E-01,
2445031.500000000, A.D. 1982-Mar-03 00:00:00.0000, -1.336941839072901E+09, -6.162630780696487E+08,  5.452308882174975E+07,  4.583399192113939E+00, -1.963100971724090E+01, -4.064925950577276E-01,
2445032.500000000, A.D. 1982-Mar-04 00:00:00.0000, -1.336545626628663E+09, -6.179590971349320E+08,  5.448795959105670E+07,  4.588184392083849E+00, -1.962869029566480E+01, -4.066840048225719E-01,
2445033.500000000, A.D. 1982-Mar-05 00:00:00.0000, -1.336149000943761E+09, -6.196549156538079E+08,  5.445281383204529E+07,  4.592964945804956E+00, -1.962636743897632E+01, -4.068751948323985E-01,
2445034.500000000, A.D. 1982-Mar-06 00:00:00.0000, -1.335751962420254E+09, -6.213505333294052E+08,  5.441765156375033E+07,  4.597740838916298E+00, -1.962404114542531E+01, -4.070661639872935E-01,
2445035.500000000, A.D. 1982-Mar-07 00:00:00.0000, -1.335354511461431E+09, -6.230459498647151E+08,  5.438247280530006E+07,  4.602512057219053E+00, -1.962171141359979E+01, -4.072569112104585E-01,
2445036.500000000, A.D. 1982-Mar-08 00:00:00.0000, -1.334956648471804E+09, -6.247411649626210E+08,  5.434727757591504E+07,  4.607278586688551E+00, -1.961937824240404E+01, -4.074474354501740E-01,
2445037.500000000, A.D. 1982-Mar-09 00:00:00.0000, -1.334558373857089E+09, -6.264361783259258E+08,  5.431206589490581E+07,  4.612040413448073E+00, -1.961704163106844E+01, -4.076377356756513E-01,
2445038.500000000, A.D. 1982-Mar-10 00:00:00.0000, -1.334159688024196E+09, -6.281309896573818E+08,  5.427683778167129E+07,  4.616797523699367E+00, -1.961470157919684E+01, -4.078278108656717E-01,
2445039.500000000, A.D. 1982-Mar-11 00:00:00.0000, -1.333760591381226E+09, -6.298255986597239E+08,  5.424159325569862E+07,  4.621549903668381E+00, -1.961235808680541E+01, -4.080176599994063E-01,
2445040.500000000, A.D. 1982-Mar-12 00:00:00.0000, -1.333361084337467E+09, -6.315200050357035E+08,  5.420633233656263E+07,  4.626297539764417E+00, -1.961001115419070E+01, -4.082072820815279E-01,
2445041.500000000, A.D. 1982-Mar-13 00:00:00.0000, -1.332961167303362E+09, -6.332142084881048E+08,  5.417105504392171E+07,  4.631040418658587E+00, -1.960766078188228E+01, -4.083966761530018E-01,
2445042.500000000, A.D. 1982-Mar-14 00:00:00.0000, -1.332560840690512E+09, -6.349082087197714E+08,  5.413576139751732E+07,  4.635778527078065E+00, -1.960530697066788E+01, -4.085858412662597E-01,
2445043.500000000, A.D. 1982-Mar-15 00:00:00.0000, -1.332160104911654E+09, -6.366020054336302E+08,  5.410045141717222E+07,  4.640511851804265E+00, -1.960294972175405E+01, -4.087747764735914E-01,
2445044.500000000, A.D. 1982-Mar-16 00:00:00.0000, -1.331758960380833E+09, -6.382955983327900E+08,  5.406512512277955E+07,  4.645240379861864E+00, -1.960058903650095E+01, -4.089634805972331E-01,
2445045.500000000, A.D. 1982-Mar-17 00:00:00.0000, -1.331357407512713E+09, -6.399889871203084E+08,  5.402978253435829E+07,  4.649964098004852E+00, -1.959822491713792E+01, -4.091519533897356E-01,
2445046.500000000, A.D. 1982-Mar-18 00:00:00.0000, -1.330955446723587E+09, -6.416821714996146E+08,  5.399442367193705E+07,  4.654682993611425E+00, -1.959585736526421E+01, -4.093401934266057E-01,
2445047.500000000, A.D. 1982-Mar-19 00:00:00.0000, -1.330553078430672E+09, -6.433751511742350E+08,  5.395904855566102E+07,  4.659397054001463E+00, -1.959348638314797E+01, -4.095281998922786E-01,
2445048.500000000, A.D. 1982-Mar-20 00:00:00.0000, -1.330150303052274E+09, -6.450679258479053E+08,  5.392365720574641E+07,  4.664106266574445E+00, -1.959111197335989E+01, -4.097159719541024E-01,
2445049.500000000, A.D. 1982-Mar-21 00:00:00.0000, -1.329747121007785E+09, -6.467604952245965E+08,  5.388824964248234E+07,  4.668810618821494E+00, -1.958873413874927E+01, -4.099035087722269E-01,
2445050.500000000, A.D. 1982-Mar-22 00:00:00.0000, -1.329343532717675E+09, -6.484528590085353E+08,  5.385282588622984E+07,  4.673510098347546E+00, -1.958635288240970E+01, -4.100908095097449E-01,
2445051.500000000, A.D. 1982-Mar-23 00:00:00.0000, -1.328939538603478E+09, -6.501450169042262E+08,  5.381738595742205E+07,  4.678204692886887E+00, -1.958396820765354E+01, -4.102778733401680E-01,
2445052.500000000, A.D. 1982-Mar-24 00:00:00.0000, -1.328535139087781E+09, -6.518369686164687E+08,  5.378192987656295E+07,  4.682894390304982E+00, -1.958158011800336E+01, -4.104646994511549E-01,
2445053.500000000, A.D. 1982-Mar-25 00:00:00.0000, -1.328130334594217E+09, -6.535287138503757E+08,  5.374645766422614E+07,  4.687579178588453E+00, -1.957918861719827E+01, -4.106512870448560E-01,
2445054.500000000, A.D. 1982-Mar-26 00:00:00.0000, -1.327725125547448E+09, -6.552202523113931E+08,  5.371096934105349E+07,  4.692259045830142E+00, -1.957679370920656E+01, -4.108376353364571E-01,
2445055.500000000, A.D. 1982-Mar-27 00:00:00.0000, -1.327319512373164E+09, -6.569115837053204E+08,  5.367546492775419E+07,  4.696933980217075E+00, -1.957439539823515E+01, -4.110237435524393E-01,
2445056.500000000, A.D. 1982-Mar-28 00:00:00.0000, -1.326913495498070E+09, -6.586027077383304E+08,  5.363994444510376E+07,  4.701603970026400E+00, -1.957199368872947E+01, -4.112096109297267E-01,
2445057.500000000, A.D. 1982-Mar-29 00:00:00.0000, -1.326507075349882E+09, -6.602936241169896E+08,  5.360440791394341E+07,  4.706269003630151E+00, -1.956958858536214E+01, -4.113952367160589E-01,
2445058.500000000, A.D. 1982-Mar-30 00:00:00.0000, -1.326100252357314E+09, -6.619843325482781E+08,  5.356885535517842E+07,  4.710929069505511E+00, -1.956718009301408E+01, -4.115806201711827E-01,
2445059.500000000, A.D. 1982-Mar-31 00:00:00.0000, -1.325693026950071E+09, -6.636748327396055E+08,  5.353328678977785E+07,  4.715584156244860E+00, -1.956476821675492E+01, -4.117657605680201E-01,
2445060.500000000, A.D. 1982-Apr-01 00:00:00.0000, -1.325285399558839E+09, -6.653651243988274E+08,  5.349770223877290E+07,  4.720234252559963E+00, -1.956235296182982E+01, -4.119506571929890E-01,
2445061.500000000, A.D. 1982-Apr-02 00:00:00.0000, -1.324877370615274E+09, -6.670552072342601E+08,  5.346210172325581E+07,  4.724879347277271E+00, -1.955993433365779E+01, -4.121353093451887E-01,
2445062.500000000, A.D. 1982-Apr-03 00:00:00.0000, -1.324468940551994E+09, -6.687450809546953E+08,  5.342648526437882E+07,  4.729519429325713E+00, -1.955751233784252E+01, -4.123197163349186E-01,
2445063.500000000, A.D. 1982-Apr-04 00:00:00.0000, -1.324060109802568E+09, -6.704347452694181E+08,  5.339085288335332E+07,  4.734154487722937E+00, -1.955508698019235E+01, -4.125038774830125E-01,
2445064.500000000, A.D. 1982-Apr-05 00:00:00.0000, -1.323650878801510E+09, -6.721241998882272E+08,  5.335520460144913E+07,  4.738784511564314E+00, -1.955265826672466E+01, -4.126877921168575E-01,
2445065.500000000, A.D. 1982-Apr-06 00:00:00.0000, -1.323241247984276E+09, -6.738134445214417E+08,  5.331954043999386E+07,  4.743409490034778E+00, -1.955022620365187E+01, -4.128714595757010E-01,
