0 3.35933e+08 -6.57712e+08 -9.05589e+06 13.9024 -0.271871 -0.377458 7.38592e+08 13.9102
86400 3.37214e+08 -6.57708e+08 -9.1151e+06 13.9068 -0.251342 -0.377646 7.39173e+08 13.9142
172800 3.38416e+08 -6.57729e+08 -9.14774e+06 13.9112 -0.230795 -0.377851 7.39741e+08 13.9183
259200 3.39618e+08 -6.57748e+08 -9.1804e+06 13.9156 -0.210186 -0.378054 7.40309e+08 13.9224
345600 3.40821e+08 -6.57765e+08 -9.21307e+06 13.92 -0.189509 -0.378255 7.40877e+08 13.9264
432000 3.42024e+08 -6.57781e+08 -9.24576e+06 13.9243 -0.168775 -0.378453 7.41445e+08 13.9305
518400 3.43227e+08 -6.57794e+08 -9.27847e+06 13.9285 -0.147976 -0.378648 7.42014e+08 13.9345
604800 3.4443e+08 -6.57806e+08 -9.31119e+06 13.9327 -0.12711 -0.37884 7.42582e+08 13.9385
691200 3.45634e+08 -6.57816e+08 -9.34393e+06 13.9369 -0.106179 -0.379029 7.43151e+08 13.9424
777600 3.46839e+08 -6.57825e+08 -9.37669e+06 13.941 -0.0851832 -0.379215 7.43719e+08 13.9464
864000 3.48043e+08 -6.57831e+08 -9.40946e+06 13.945 -0.0641236 -0.379398 7.44288e+08 13.9503
950400 3.49248e+08 -6.57836e+08 -9.44225e+06 13.949 -0.0429925 -0.379578 7.44857e+08 13.9542
1.0368e+06 3.50454e+08 -6.57839e+08 -9.47505e+06 13.9529 -0.0218013 -0.379754 7.45426e+08 13.9581
1.1232e+06 3.51659e+08 -6.5784e+08 -9.50787e+06 13.9568 -0.000541792 -0.379927 7.45994e+08 13.962
1.2096e+06 3.52866e+08 -6.57839e+08 -9.5407e+06 13.9607 0.0207891 -0.380095 7.46563e+08 13.9658
1.296e+06 3.54072e+08 -6.57836e+08 -9.57355e+06 13.9644 0.0421948 -0.380259 7.47132e+08 13.9697
1.3824e+06 3.55279e+08 -6.57831e+08 -9.60641e+06 13.9681 0.0636752 -0.380418 7.47701e+08 13.9735
1.4688e+06 3.56486e+08 -6.57825e+08 -9.63928e+06 13.9718 0.0852337 -0.380572 7.4827e+08 13.9772
1.5552e+06 3.57693e+08 -6.57817e+08 -9.67217e+06 13.9754 0.10688 -0.38072 7.48839e+08 13.981
1.6416e+06 3.58901e+08 -6.57806e+08 -9.70507e+06 13.9789 0.128607 -0.380861 7.49409e+08 13.9847
1.728e+06 3.60108e+08 -6.57794e+08 -9.73798e+06 13.9824 0.150422 -0.380996 7.49978e+08 13.9884
1.8144e+06 3.61317e+08 -6.5778e+08 -9.77091e+06 13.9858 0.172325 -0.381122 7.50547e+08 13.992
1.9008e+06 3.62525e+08 -6.57765e+08 -9.80384e+06 13.9891 0.194326 -0.381239 7.51116e+08 13.9956
1.9872e+06 3.63734e+08 -6.57747e+08 -9.83678e+06 13.9923 0.216422 -0.381347 7.51685e+08 13.9992
2.0736e+06 3.64943e+08 -6.57727e+08 -9.86974e+06 13.9954 0.238615 -0.381443 7.52254e+08 14.0027
2.16e+06 3.66152e+08 -6.57706e+08 -9.9027e+06 13.9984 0.260917 -0.381527 7.52823e+08 14.0061
2.2464e+06 3.67362e+08 -6.57682e+08 -9.93567e+06 14.0014 0.283318 -0.381598 7.53392e+08 14.0094
2.3328e+06 3.68572e+08 -6.57657e+08 -9.96864e+06 14.0041 0.305817 -0.381655 7.53961e+08 14.0127
2.4192e+06 3.69782e+08 -6.57629e+08 -1.00016e+07 14.0068 0.328407 -0.381697 7.5453e+08 14.0158
2.5056e+06 3.70992e+08 -6.576e+08 -1.00346e+07 14.0092 0.351088 -0.381723 7.55098e+08 14.0188
2.592e+06 3.72203e+08 -6.57569e+08 -1.00676e+07 14.0116 0.373842 -0.381734 7.55667e+08 14.0217
2.6784e+06 3.73413e+08 -6.57535e+08 -1.01006e+07 14.0137 0.396659 -0.381729 7.56236e+08 14.0245
2.7648e+06 3.74624e+08 -6.575e+08 -1.01335e+07 14.0157 0.419533 -0.381707 7.56804e+08 14.0271
2.8512e+06 3.75835e+08 -6.57463e+08 -1.01665e+07 14.0174 0.442445 -0.38167 7.57372e+08 14.0296
2.9376e+06 3.77046e+08 -6.57424e+08 -1.01995e+07 14.019 0.46538 -0.381618 7.57941e+08 14.0319
3.024e+06 3.78258e+08 -6.57382e+08 -1.02325e+07 14.0204 0.488319 -0.381554 7.58509e+08 14.0341
3.1104e+06 3.79469e+08 -6.57339e+08 -1.02654e+07 14.0216 0.511252 -0.381477 7.59076e+08 14.0361
3.1968e+06 3.80681e+08 -6.57294e+08 -1.02984e+07 14.0226 0.534155 -0.381391 7.59644e+08 14.038
3.2832e+06 3.81892e+08 -6.57247e+08 -1.03313e+07 14.0234 0.557013 -0.381296 7.60212e+08 14.0397
3.3696e+06 3.83104e+08 -6.57198e+08 -1.03643e+07 14.0241 0.579823 -0.381193 7.60779e+08 14.0413
3.456e+06 3.84316e+08 -6.57147e+08 -1.03972e+07 14.0246 0.602571 -0.381086 7.61346e+08 14.0427
3.5424e+06 3.85527e+08 -6.57094e+08 -1.04301e+07 14.025 0.625252 -0.380974 7.61914e+08 14.0441
3.6288e+06 3.86739e+08 -6.57039e+08 -1.0463e+07 14.0252 0.647857 -0.380859 7.62481e+08 14.0453
3.7152e+06 3.87951e+08 -6.56982e+08 -1.04959e+07 14.0253 0.670393 -0.380743 7.63047e+08 14.0465
3.8016e+06 3.89163e+08 -6.56923e+08 -1.05288e+07 14.0253 0.69285 -0.380627 7.63614e+08 14.0475
